instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
ubo50,3,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 2, 11, 1, 1, 6, 6, 12, 2, 1, 10, 7, 4, 3, 6, 5, 13, 4, 1, 1, 1, 7, 11, 3, 5, 3, 14, 7, 1, 1, 15, 4, 10, 3, 2, 2, 4, 7, 10, 4, 3, 3, 11, 3, 7, 7, 3, 1, 11, 2, 0]","[0, 26, 0, 13, 58, 0, 85, 230, 192, 86, 66, 203, 168, 205, 160, 215, 168, 13, 122, 82, 97, 26, 133, 68, 119, 210, 122, 147, 179, 42, 3, 68, 221, 108, 19, 23, 61, 179, 190, 133, 49, 214, 107, 243, 263, 272, 34, 281, 230, 253, 64, 283]",,inf,inf,quantile_0.9,"[0, 6, 2, 11, 1, 1, 6, 13, 13, 11, 2, 11, 8, 5, 8, 11, 11, 13, 11, 3, 10, 8, 13, 10, 3, 5, 9, 13, 11, 7, 1, 14, 9, 11, 3, 2, 3, 13, 13, 14, 9, 7, 3, 10, 9, 9, 8, 3, 8, 10, 2, 0]",182.0
ubo50,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 8, 10, 2, 2, 1, 1, 3, 9, 6, 1, 2, 3, 5, 6, 3, 5, 4, 12, 5, 5, 2, 2, 10, 1, 1, 2, 2, 2, 10, 7, 12, 2, 3, 15, 2, 11, 10, 6, 2, 12, 2, 1, 7, 9, 5, 1, 8, 2, 2, 6, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]",,inf,inf,quantile_0.9,"[0, 13, 11, 7, 3, 3, 1, 3, 9, 7, 2, 5, 7, 9, 10, 7, 10, 8, 11, 13, 10, 7, 8, 14, 9, 2, 2, 5, 2, 13, 10, 13, 3, 13, 14, 9, 14, 11, 14, 2, 12, 2, 5, 7, 11, 11, 2, 13, 9, 3, 14, 0]",192.0
ubo50,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 7, 10, 2, 1, 3, 5, 2, 5, 2, 1, 1, 5, 3, 8, 3, 10, 1, 8, 12, 4, 7, 8, 7, 6, 2, 2, 1, 1, 5, 11, 10, 2, 10, 6, 1, 11, 9, 10, 2, 3, 2, 4, 1, 10, 8, 1, 8, 7, 3, 15, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]",,inf,inf,quantile_0.9,"[0, 13, 10, 2, 3, 3, 5, 2, 5, 7, 2, 1, 5, 9, 8, 7, 10, 1, 11, 13, 10, 7, 8, 7, 9, 2, 2, 5, 2, 13, 11, 10, 2, 10, 6, 9, 11, 11, 10, 2, 3, 2, 5, 7, 11, 11, 1, 13, 9, 3, 14, 0]",216.0
ubo50,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 14, 7, 4, 2, 1, 4, 6, 6, 6, 1, 2, 1, 3, 1, 6, 11, 8, 3, 10, 10, 1, 3, 15, 5, 1, 1, 2, 1, 12, 9, 5, 2, 5, 15, 8, 5, 12, 9, 1, 11, 1, 3, 1, 8, 7, 2, 13, 5, 3, 3, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]",,inf,inf,quantile_0.9,"[0, 13, 7, 7, 3, 1, 4, 6, 6, 7, 2, 2, 7, 9, 10, 7, 10, 8, 11, 13, 10, 7, 8, 14, 9, 2, 2, 5, 2, 13, 10, 13, 3, 13, 15, 9, 5, 11, 14, 2, 11, 2, 5, 7, 11, 11, 2, 13, 9, 3, 14, 0]",206.0
ubo50,4,2,321.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 7, 6, 2, 3, 2, 7, 6, 3, 1, 1, 2, 6, 8, 1, 10, 4, 11, 4, 5, 5, 4, 9, 9, 2, 2, 1, 2, 12, 3, 10, 2, 8, 7, 6, 11, 7, 11, 2, 3, 2, 1, 7, 9, 2, 1, 13, 4, 1, 5, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 311, 216, 321]",60.03220510482788,51.017446756362915,quantile_0.9,"[0, 9, 7, 6, 2, 3, 2, 7, 6, 3, 1, 1, 2, 6, 8, 1, 10, 4, 11, 4, 5, 5, 4, 9, 9, 2, 2, 1, 2, 12, 3, 10, 2, 8, 7, 6, 11, 7, 11, 2, 3, 2, 1, 7, 9, 2, 1, 13, 4, 1, 5, 0]",198.0
ubo50,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 3, 5, 6, 2, 2, 3, 6, 5, 1, 1, 1, 6, 8, 3, 5, 11, 1, 5, 3, 9, 5, 6, 5, 1, 1, 2, 1, 2, 13, 5, 14, 3, 6, 6, 7, 10, 5, 8, 2, 5, 1, 5, 5, 2, 5, 2, 11, 4, 2, 9, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]",,inf,inf,quantile_0.9,"[0, 13, 5, 6, 3, 2, 3, 6, 5, 7, 2, 1, 6, 9, 3, 7, 10, 8, 11, 13, 10, 7, 6, 5, 9, 2, 2, 5, 2, 13, 10, 14, 3, 6, 6, 9, 10, 11, 8, 2, 5, 2, 5, 7, 11, 11, 2, 13, 9, 3, 14, 0]",187.0
ubo50,4,2,321.0,reactive_quantile_0.9,2,60,1,True,"[0, 10, 7, 2, 1, 3, 3, 4, 10, 3, 1, 2, 5, 1, 5, 7, 2, 8, 5, 4, 7, 7, 2, 13, 7, 2, 1, 1, 1, 5, 10, 9, 1, 9, 10, 1, 6, 11, 3, 1, 5, 2, 3, 4, 6, 9, 1, 8, 4, 1, 11, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 313, 216, 321]",60.03128242492676,53.09891104698181,quantile_0.9,"[0, 10, 7, 2, 1, 3, 3, 4, 10, 3, 1, 2, 5, 1, 5, 7, 2, 8, 5, 4, 7, 7, 2, 13, 7, 2, 1, 1, 1, 5, 10, 9, 1, 9, 10, 1, 6, 11, 3, 1, 5, 2, 3, 4, 6, 9, 1, 8, 4, 1, 11, 0]",191.0
ubo50,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 3, 8, 5, 3, 2, 8, 11, 7, 5, 2, 3, 6, 3, 6, 7, 7, 5, 10, 14, 11, 5, 8, 10, 8, 2, 2, 5, 1, 9, 1, 8, 3, 4, 14, 9, 8, 11, 7, 2, 3, 1, 1, 3, 6, 9, 1, 9, 3, 1, 6, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]",,inf,inf,quantile_0.9,"[0, 13, 8, 5, 3, 2, 8, 11, 7, 5, 2, 3, 6, 9, 6, 7, 10, 5, 11, 13, 11, 7, 8, 10, 9, 2, 2, 5, 2, 13, 1, 8, 3, 4, 14, 9, 8, 11, 7, 2, 3, 2, 5, 7, 11, 11, 1, 13, 9, 3, 14, 0]",218.0
ubo50,4,2,287.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 9, 7, 1, 2, 7, 6, 9, 7, 1, 3, 5, 6, 10, 2, 10, 1, 8, 7, 3, 3, 4, 12, 5, 1, 1, 4, 1, 7, 10, 6, 2, 4, 5, 6, 7, 2, 14, 1, 4, 2, 2, 2, 6, 6, 1, 5, 2, 3, 6, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 266, 148, 77, 176, 265, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 269, 109, 256, 19, 256, 186, 278, 230, 278, 136, 271, 276, 284, 216, 286]",60.0329954624176,47.751601219177246,quantile_0.9,"[0, 9, 9, 7, 1, 2, 7, 6, 9, 7, 1, 3, 5, 6, 10, 2, 10, 1, 8, 7, 3, 3, 4, 12, 5, 1, 1, 4, 1, 7, 10, 6, 2, 4, 5, 6, 7, 2, 14, 1, 4, 2, 2, 2, 6, 6, 1, 5, 2, 3, 6, 0]",195.0
ubo50,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 11, 11, 1, 2, 3, 3, 12, 12, 3, 1, 3, 1, 6, 10, 6, 9, 3, 8, 9, 1, 7, 5, 10, 4, 2, 2, 1, 1, 14, 2, 9, 3, 3, 9, 2, 9, 6, 5, 2, 7, 1, 3, 7, 11, 4, 1, 10, 6, 1, 10, 0]","[0, 191, 98, 67, 204, 49, 11, 0, 19, 177, 253, 30, 91, 191, 138, 246, 216, 169, 258, 226, 166, 284, 148, 77, 176, 291, 202, 241, 184, 258, 156, 123, 74, 78, 35, 207, 52, 293, 109, 256, 19, 256, 186, 304, 230, 304, 136, 271, 315, 324, 216, 326]",,inf,inf,quantile_0.9,"[0, 13, 11, 7, 3, 3, 8, 12, 11, 7, 2, 5, 7, 9, 10, 7, 10, 8, 11, 13, 10, 7, 8, 14, 9, 2, 2, 5, 2, 13, 10, 13, 3, 13, 14, 9, 14, 11, 14, 2, 11, 2, 5, 7, 11, 11, 2, 13, 9, 3, 14, 0]",211.0
