instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j20,1,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 5, 1, 15, 2, 5, 2, 11, 3, 5, 2, 3, 10, 1, 7, 1, 2, 3, 7, 7, 3, 0]",,,inf,inf,quantile_0.9,"[0, 10, 5, 14, 5, 5, 5, 13, 3, 11, 3, 5, 13, 2, 9, 2, 5, 5, 10, 8, 7, 0]",56.0
j20,1,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 8, 1, 9, 2, 3, 5, 9, 1, 8, 2, 2, 5, 2, 6, 1, 3, 1, 8, 6, 1, 0]",,,inf,inf,quantile_0.9,"[0, 10, 5, 14, 5, 5, 5, 13, 3, 11, 3, 5, 13, 2, 9, 2, 5, 5, 10, 8, 7, 0]",51.0
j20,2,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 14, 10, 2, 4, 7, 8, 2, 3, 2, 1, 2, 9, 2, 1, 5, 7, 6, 5, 5, 0]",,,inf,inf,quantile_0.9,"[0, 10, 14, 11, 3, 5, 11, 8, 11, 14, 10, 2, 2, 13, 8, 2, 5, 8, 9, 13, 9, 0]",49.0
j20,3,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 13, 2, 9, 8, 8, 3, 2, 6, 5, 1, 9, 7, 6, 8, 7, 3, 14, 6, 14, 6, 0]",,,inf,inf,quantile_0.9,"[0, 13, 11, 9, 10, 8, 11, 5, 8, 11, 3, 10, 10, 11, 13, 9, 9, 13, 10, 14, 7, 0]",90.0
j20,3,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 11, 6, 5, 8, 8, 6, 2, 1, 4, 1, 11, 8, 3, 10, 9, 5, 3, 2, 15, 2, 0]",,,inf,inf,quantile_0.9,"[0, 13, 11, 9, 10, 8, 11, 5, 8, 11, 3, 10, 10, 11, 13, 9, 9, 13, 10, 14, 7, 0]",76.0
j20,3,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 4, 12, 5, 7, 1, 8, 2, 3, 3, 2, 5, 11, 2, 10, 9, 6, 10, 1, 12, 4, 0]",,,inf,inf,quantile_0.9,"[0, 13, 11, 9, 10, 8, 11, 5, 8, 11, 3, 10, 10, 11, 13, 9, 9, 13, 10, 14, 7, 0]",87.0
j20,3,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 12, 3, 5, 5, 4, 8, 1, 4, 10, 2, 3, 8, 7, 8, 5, 6, 11, 6, 11, 6, 0]",,,inf,inf,quantile_0.9,"[0, 13, 11, 9, 10, 8, 11, 5, 8, 11, 3, 10, 10, 11, 13, 9, 9, 13, 10, 14, 7, 0]",81.0
j20,3,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 14, 3, 2, 9, 7, 9, 1, 5, 12, 2, 4, 5, 4, 3, 4, 6, 4, 3, 7, 4, 0]",,,inf,inf,quantile_0.9,"[0, 13, 11, 9, 10, 8, 11, 5, 8, 11, 3, 10, 10, 11, 13, 9, 9, 13, 10, 14, 7, 0]",67.0
j20,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 1, 1, 4, 11, 2, 1, 7, 3, 8, 2, 2, 1, 9, 2, 2, 1, 13, 5, 1, 6, 0]",,,inf,inf,quantile_0.9,"[0, 2, 8, 9, 10, 3, 2, 7, 3, 13, 8, 5, 3, 9, 3, 2, 2, 13, 9, 7, 13, 0]",58.0
j20,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 2, 3, 1, 5, 2, 2, 3, 3, 12, 1, 2, 3, 8, 2, 1, 2, 8, 4, 7, 11, 0]",,,inf,inf,quantile_0.9,"[0, 2, 8, 9, 10, 3, 2, 7, 3, 13, 8, 5, 3, 9, 3, 2, 2, 13, 9, 7, 13, 0]",54.0
