,instance_folder,instance_id,noise_factor,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
31,ubo100,4,0.5,1,"[0, 7, 1, 4, 7, 7, 8, 2, 8, 7, 2, 1, 7, 9, 4, 8, 6, 3, 9, 2, 10, 1, 7, 7, 9, 8, 8, 1, 5, 5, 7, 1, 1, 1, 1, 9, 4, 5, 1, 3, 7, 1, 5, 1, 1, 9, 1, 3, 4, 1, 1, 1, 6, 9, 3, 9, 5, 3, 7, 7, 10, 3, 5, 3, 4, 3, 4, 1, 5, 7, 8, 1, 2, 3, 2, 8, 8, 7, 8, 9, 3, 3, 6, 7, 4, 1, 1, 1, 2, 6, 6, 6, 3, 1, 8, 1, 5, 1, 6, 1, 1, 0]",600,600.001,Feasible,0.228916,332.0
32,ubo100,4,0.5,2,"[0, 6, 1, 4, 7, 8, 8, 2, 7, 8, 2, 1, 8, 10, 3, 8, 6, 3, 8, 2, 9, 1, 8, 7, 9, 6, 8, 1, 6, 6, 7, 1, 1, 1, 1, 10, 4, 6, 1, 3, 8, 1, 4, 1, 1, 8, 1, 3, 4, 1, 1, 1, 5, 7, 4, 9, 5, 3, 8, 7, 8, 5, 5, 3, 3, 4, 6, 1, 4, 8, 7, 1, 2, 4, 2, 8, 8, 6, 9, 8, 4, 4, 6, 9, 4, 1, 1, 1, 2, 4, 6, 7, 4, 1, 6, 1, 6, 1, 6, 1, 1, 0]",600,600.001,Feasible,0.25,340.0
33,ubo100,4,0.5,3,"[0, 8, 1, 4, 6, 7, 7, 2, 8, 9, 2, 1, 6, 8, 3, 6, 7, 3, 9, 2, 8, 1, 8, 9, 7, 7, 6, 1, 5, 5, 7, 1, 1, 1, 1, 10, 4, 6, 1, 3, 6, 1, 4, 1, 1, 8, 1, 3, 3, 1, 1, 1, 4, 9, 5, 10, 6, 4, 8, 9, 8, 5, 4, 3, 3, 3, 5, 1, 5, 9, 8, 1, 2, 4, 2, 9, 7, 8, 10, 9, 3, 5, 8, 8, 3, 1, 1, 1, 2, 4, 6, 5, 3, 1, 7, 1, 5, 1, 4, 1, 1, 0]",600,600.002,Feasible,0.202492,321.0
34,ubo100,4,0.5,4,"[0, 8, 1, 6, 6, 8, 7, 2, 9, 8, 2, 1, 8, 8, 3, 8, 8, 3, 8, 2, 10, 1, 6, 9, 7, 7, 6, 1, 5, 7, 6, 1, 1, 1, 1, 10, 4, 6, 1, 5, 6, 1, 4, 1, 1, 7, 1, 3, 3, 1, 1, 1, 6, 7, 5, 9, 5, 4, 7, 8, 10, 4, 6, 3, 4, 3, 5, 1, 5, 9, 7, 1, 2, 3, 2, 8, 9, 6, 9, 7, 5, 5, 6, 8, 4, 1, 1, 1, 2, 6, 7, 7, 3, 1, 7, 1, 5, 1, 4, 1, 1, 0]",600,600.001,Feasible,0.271676,346.0
35,ubo100,4,0.5,5,"[0, 7, 1, 5, 7, 8, 6, 2, 9, 7, 2, 1, 8, 8, 3, 8, 6, 4, 9, 2, 8, 1, 8, 7, 8, 8, 7, 1, 5, 7, 8, 1, 1, 1, 1, 10, 3, 6, 1, 5, 7, 1, 5, 1, 1, 8, 1, 4, 3, 1, 1, 1, 5, 9, 4, 8, 4, 3, 9, 8, 8, 3, 4, 3, 5, 3, 5, 1, 4, 8, 9, 1, 2, 4, 2, 9, 7, 7, 10, 7, 3, 3, 8, 8, 4, 1, 1, 1, 2, 5, 6, 5, 3, 1, 8, 1, 5, 1, 6, 1, 1, 0]",600,600.001,Feasible,0.272206,349.0
36,ubo100,4,0.5,6,"[0, 8, 1, 4, 6, 6, 7, 2, 9, 9, 2, 1, 6, 10, 4, 8, 8, 3, 7, 2, 9, 1, 8, 7, 7, 7, 7, 1, 6, 5, 8, 1, 1, 1, 1, 10, 3, 5, 1, 5, 6, 1, 4, 1, 1, 9, 1, 4, 4, 1, 1, 1, 6, 9, 3, 10, 5, 3, 7, 9, 8, 4, 4, 3, 5, 5, 5, 1, 5, 9, 8, 1, 2, 3, 2, 9, 8, 8, 10, 7, 5, 3, 6, 7, 5, 1, 1, 1, 2, 6, 6, 5, 4, 1, 6, 1, 5, 1, 6, 1, 1, 0]",600,600.001,Feasible,0.273504,351.0
37,ubo100,4,0.5,7,"[0, 7, 1, 6, 5, 7, 7, 2, 8, 8, 2, 1, 7, 10, 3, 6, 7, 3, 9, 2, 10, 1, 7, 8, 9, 6, 6, 1, 6, 5, 7, 1, 1, 1, 1, 9, 3, 5, 1, 3, 8, 1, 6, 1, 1, 7, 1, 4, 3, 1, 1, 1, 4, 9, 3, 8, 4, 4, 7, 9, 10, 3, 6, 3, 4, 3, 4, 1, 3, 7, 7, 1, 2, 3, 2, 10, 8, 7, 9, 7, 3, 5, 8, 9, 5, 1, 1, 1, 2, 6, 8, 7, 3, 1, 6, 1, 6, 1, 5, 1, 1, 0]",600,600.001,Feasible,0.231928,332.0
38,ubo100,4,0.5,8,"[0, 8, 1, 5, 7, 8, 7, 2, 7, 7, 2, 1, 7, 9, 4, 8, 7, 4, 9, 2, 9, 1, 7, 9, 9, 7, 8, 1, 6, 5, 6, 1, 1, 1, 1, 9, 3, 6, 1, 4, 8, 1, 6, 1, 1, 9, 1, 3, 3, 1, 1, 1, 6, 7, 5, 9, 6, 3, 8, 7, 8, 5, 5, 4, 5, 3, 6, 1, 3, 8, 7, 1, 2, 4, 2, 8, 7, 6, 10, 9, 3, 5, 8, 8, 4, 1, 1, 1, 2, 6, 6, 5, 4, 1, 8, 1, 6, 1, 6, 1, 1, 0]",600,600.002,Feasible,0.280556,360.0
39,ubo100,4,0.5,9,"[0, 7, 1, 5, 7, 6, 8, 2, 8, 9, 2, 1, 7, 9, 4, 8, 6, 3, 8, 2, 10, 1, 6, 9, 9, 7, 7, 1, 6, 7, 8, 1, 1, 1, 1, 9, 4, 7, 1, 5, 7, 1, 6, 1, 1, 7, 1, 3, 3, 1, 1, 1, 5, 7, 5, 8, 4, 4, 9, 7, 10, 3, 6, 3, 4, 3, 4, 1, 4, 9, 9, 1, 2, 3, 2, 9, 7, 6, 10, 9, 4, 4, 6, 7, 3, 1, 1, 1, 2, 5, 6, 6, 3, 1, 8, 1, 5, 1, 6, 1, 1, 0]",600,600.001,Feasible,0.259587,339.0
40,ubo100,5,0.5,0,"[0, 7, 4, 2, 1, 1, 8, 6, 8, 1, 3, 1, 1, 7, 2, 2, 7, 6, 8, 3, 1, 10, 7, 8, 2, 1, 1, 4, 3, 6, 6, 7, 6, 1, 5, 8, 1, 5, 7, 1, 1, 2, 9, 1, 2, 3, 8, 1, 2, 4, 2, 4, 9, 1, 3, 3, 1, 4, 9, 7, 7, 9, 4, 4, 1, 4, 2, 5, 7, 8, 7, 2, 2, 8, 6, 9, 4, 1, 10, 1, 6, 8, 7, 1, 5, 4, 1, 6, 5, 4, 3, 10, 8, 8, 7, 6, 5, 1, 5, 4, 1, 0]",600,0.004,Infeasible,,
41,ubo100,5,0.5,1,"[0, 7, 6, 2, 1, 1, 10, 6, 7, 1, 5, 1, 1, 8, 2, 2, 8, 7, 7, 4, 1, 9, 7, 8, 2, 1, 1, 4, 3, 7, 6, 8, 6, 1, 5, 10, 1, 6, 5, 1, 1, 2, 7, 1, 2, 4, 8, 1, 2, 4, 2, 4, 7, 1, 3, 4, 1, 4, 10, 6, 7, 9, 5, 3, 1, 5, 2, 6, 6, 8, 7, 2, 2, 9, 4, 9, 4, 1, 9, 1, 4, 7, 8, 1, 4, 5, 1, 8, 4, 4, 4, 9, 8, 10, 6, 5, 3, 1, 5, 5, 1, 0]",600,600.001,Feasible,0.168254,315.0
42,ubo100,5,0.5,2,"[0, 8, 4, 2, 1, 1, 9, 5, 9, 1, 4, 1, 1, 9, 2, 2, 6, 6, 9, 3, 1, 10, 6, 7, 2, 1, 1, 6, 3, 7, 6, 7, 8, 1, 4, 9, 1, 6, 5, 1, 1, 2, 9, 1, 2, 3, 9, 1, 2, 4, 2, 4, 8, 1, 5, 4, 1, 4, 8, 8, 6, 8, 3, 4, 1, 5, 2, 5, 7, 9, 8, 2, 2, 9, 5, 8, 4, 1, 10, 1, 5, 7, 6, 1, 5, 6, 1, 7, 5, 3, 4, 8, 9, 8, 7, 6, 4, 1, 6, 4, 1, 0]",600,0.004,Infeasible,,
43,ubo100,5,0.5,3,"[0, 8, 5, 2, 1, 1, 8, 5, 9, 1, 4, 1, 1, 7, 2, 2, 8, 8, 9, 3, 1, 9, 7, 7, 2, 1, 1, 5, 3, 5, 4, 9, 6, 1, 4, 8, 1, 6, 5, 1, 1, 2, 9, 1, 2, 3, 7, 1, 2, 4, 2, 4, 7, 1, 3, 3, 1, 4, 10, 7, 6, 7, 3, 4, 1, 6, 2, 5, 6, 10, 9, 2, 2, 9, 6, 9, 6, 1, 8, 1, 6, 7, 6, 1, 4, 4, 1, 7, 6, 3, 4, 9, 9, 8, 8, 7, 5, 1, 5, 6, 1, 0]",600,0.004,Infeasible,,
44,ubo100,5,0.5,4,"[0, 8, 5, 2, 1, 1, 8, 5, 7, 1, 3, 1, 1, 9, 2, 2, 7, 7, 7, 3, 1, 10, 7, 8, 2, 1, 1, 5, 3, 6, 6, 7, 6, 1, 5, 10, 1, 4, 6, 1, 1, 2, 9, 1, 2, 3, 9, 1, 2, 3, 2, 4, 8, 1, 3, 3, 1, 4, 10, 6, 8, 8, 5, 3, 1, 4, 2, 5, 6, 10, 9, 2, 2, 7, 6, 9, 5, 1, 9, 1, 4, 8, 8, 1, 5, 6, 1, 8, 5, 3, 4, 10, 10, 8, 6, 5, 5, 1, 5, 5, 1, 0]",600,600.001,Feasible,0.185668,307.0
45,ubo100,5,0.5,5,"[0, 6, 6, 2, 1, 1, 10, 5, 8, 1, 4, 1, 1, 9, 2, 2, 7, 8, 7, 4, 1, 9, 6, 7, 2, 1, 1, 5, 3, 7, 4, 9, 6, 1, 5, 8, 1, 6, 7, 1, 1, 2, 7, 1, 2, 4, 9, 1, 2, 3, 2, 4, 9, 1, 3, 4, 1, 3, 9, 6, 8, 9, 5, 3, 1, 5, 2, 7, 7, 9, 8, 2, 2, 8, 4, 9, 6, 1, 9, 1, 4, 7, 8, 1, 6, 5, 1, 6, 4, 3, 3, 10, 8, 9, 7, 6, 5, 1, 6, 5, 1, 0]",600,600.001,Feasible,0.214286,322.0
46,ubo100,5,0.5,6,"[0, 6, 5, 2, 1, 1, 10, 5, 7, 1, 3, 1, 1, 9, 2, 2, 7, 7, 8, 3, 1, 8, 6, 8, 2, 1, 1, 5, 3, 7, 4, 8, 6, 1, 4, 10, 1, 6, 5, 1, 1, 2, 9, 1, 2, 4, 9, 1, 2, 5, 2, 3, 7, 1, 4, 3, 1, 4, 8, 6, 7, 8, 4, 3, 1, 6, 2, 7, 8, 8, 9, 2, 2, 7, 4, 10, 5, 1, 10, 1, 6, 7, 8, 1, 5, 6, 1, 6, 6, 4, 3, 9, 8, 10, 8, 7, 4, 1, 7, 6, 1, 0]",600,600.001,Feasible,0.209375,320.0
47,ubo100,5,0.5,7,"[0, 7, 4, 2, 1, 1, 9, 6, 9, 1, 5, 1, 1, 7, 2, 2, 8, 6, 7, 3, 1, 10, 8, 6, 2, 1, 1, 4, 4, 5, 5, 9, 7, 1, 5, 8, 1, 5, 6, 1, 1, 2, 8, 1, 2, 4, 8, 1, 2, 5, 2, 3, 7, 1, 4, 3, 1, 3, 10, 7, 7, 9, 3, 3, 1, 5, 2, 5, 7, 9, 7, 2, 2, 7, 4, 10, 6, 1, 8, 1, 6, 7, 8, 1, 4, 4, 1, 6, 5, 4, 3, 10, 10, 8, 8, 7, 4, 1, 5, 4, 1, 0]",600,600.002,Feasible,0.185304,313.0
48,ubo100,5,0.5,8,"[0, 6, 4, 2, 1, 1, 8, 5, 9, 1, 4, 1, 1, 8, 2, 2, 7, 6, 7, 4, 1, 10, 8, 8, 2, 1, 1, 6, 3, 7, 6, 9, 6, 1, 5, 9, 1, 6, 6, 1, 1, 2, 9, 1, 2, 3, 8, 1, 2, 3, 2, 3, 8, 1, 4, 4, 1, 3, 9, 7, 8, 8, 4, 5, 1, 6, 2, 6, 8, 9, 7, 2, 2, 7, 5, 8, 5, 1, 9, 1, 6, 9, 8, 1, 4, 4, 1, 8, 4, 3, 4, 9, 10, 8, 7, 5, 3, 1, 7, 5, 1, 0]",600,0.007,Infeasible,,
49,ubo100,5,0.5,9,"[0, 8, 4, 2, 1, 1, 10, 5, 8, 1, 3, 1, 1, 7, 2, 2, 6, 6, 9, 3, 1, 8, 8, 8, 2, 1, 1, 5, 4, 6, 6, 7, 6, 1, 4, 10, 1, 6, 7, 1, 1, 2, 8, 1, 2, 4, 9, 1, 2, 3, 2, 3, 8, 1, 5, 4, 1, 4, 9, 7, 8, 7, 3, 4, 1, 6, 2, 5, 8, 10, 8, 2, 2, 8, 5, 10, 6, 1, 9, 1, 6, 9, 7, 1, 6, 4, 1, 6, 4, 4, 4, 8, 10, 8, 6, 6, 5, 1, 5, 6, 1, 0]",600,0.004,Infeasible,,
50,ubo100,6,0.5,0,"[0, 4, 1, 7, 3, 6, 9, 1, 4, 6, 4, 3, 8, 4, 3, 2, 6, 1, 7, 5, 1, 8, 8, 7, 3, 4, 2, 3, 1, 3, 3, 4, 3, 3, 1, 6, 8, 6, 1, 9, 8, 6, 1, 1, 8, 2, 4, 2, 2, 7, 4, 6, 3, 4, 4, 2, 1, 3, 5, 5, 1, 5, 3, 5, 4, 2, 4, 8, 2, 4, 1, 1, 3, 6, 10, 1, 1, 4, 4, 7, 1, 1, 7, 1, 6, 4, 1, 4, 4, 6, 4, 3, 8, 1, 1, 4, 1, 5, 6, 7, 1, 0]",600,600.001,Feasible,0.163265,294.0
51,ubo100,6,0.5,1,"[0, 3, 1, 8, 5, 7, 9, 1, 4, 8, 4, 4, 9, 5, 3, 2, 6, 1, 6, 7, 1, 6, 7, 7, 3, 4, 2, 4, 1, 4, 4, 4, 4, 4, 1, 6, 9, 7, 1, 9, 8, 4, 1, 1, 8, 2, 4, 2, 2, 7, 4, 5, 3, 4, 4, 2, 1, 3, 5, 5, 1, 7, 5, 4, 4, 2, 4, 7, 2, 3, 1, 1, 4, 4, 8, 1, 1, 5, 3, 7, 1, 1, 7, 1, 7, 3, 1, 3, 6, 4, 5, 5, 7, 1, 1, 4, 1, 5, 4, 9, 1, 0]",600,600.0,Unknown,,
52,ubo100,6,0.5,2,"[0, 3, 1, 7, 3, 5, 9, 1, 6, 6, 4, 3, 9, 5, 3, 2, 5, 1, 5, 7, 1, 8, 9, 5, 4, 3, 2, 3, 1, 3, 3, 4, 4, 3, 1, 8, 8, 6, 1, 9, 8, 6, 1, 1, 7, 2, 3, 2, 2, 7, 4, 6, 3, 4, 4, 2, 1, 3, 7, 4, 1, 6, 3, 5, 4, 2, 4, 6, 2, 4, 1, 1, 4, 5, 9, 1, 1, 5, 4, 6, 1, 1, 7, 1, 8, 4, 1, 3, 4, 5, 6, 4, 8, 1, 1, 3, 1, 5, 4, 8, 1, 0]",600,0.005,Infeasible,,
53,ubo100,6,0.5,3,"[0, 3, 1, 8, 4, 6, 9, 1, 4, 8, 4, 4, 7, 4, 3, 2, 6, 1, 5, 7, 1, 8, 9, 5, 4, 4, 2, 4, 1, 4, 4, 4, 4, 3, 1, 6, 7, 7, 1, 7, 9, 4, 1, 1, 9, 2, 4, 2, 2, 6, 3, 7, 3, 4, 3, 2, 1, 3, 5, 5, 1, 7, 4, 4, 3, 2, 4, 6, 2, 4, 1, 1, 3, 4, 8, 1, 1, 5, 5, 8, 1, 1, 9, 1, 7, 5, 1, 3, 6, 4, 4, 3, 7, 1, 1, 4, 1, 5, 6, 9, 1, 0]",600,600.001,Feasible,0.171617,303.0
54,ubo100,6,0.5,4,"[0, 4, 1, 8, 4, 5, 10, 1, 6, 8, 3, 3, 9, 5, 3, 2, 5, 1, 5, 5, 1, 8, 8, 6, 3, 3, 2, 3, 1, 4, 3, 4, 3, 4, 1, 8, 7, 5, 1, 9, 10, 4, 1, 1, 8, 2, 3, 2, 2, 6, 3, 5, 4, 4, 3, 2, 1, 3, 7, 4, 1, 7, 4, 6, 3, 2, 4, 6, 2, 3, 1, 1, 3, 6, 10, 1, 1, 3, 5, 7, 1, 1, 8, 1, 7, 3, 1, 4, 6, 5, 6, 5, 8, 1, 1, 3, 1, 5, 6, 9, 1, 0]",600,0.005,Infeasible,,
55,ubo100,6,0.5,5,"[0, 3, 1, 7, 3, 7, 8, 1, 5, 6, 5, 3, 7, 5, 4, 2, 7, 1, 6, 7, 1, 6, 8, 6, 3, 4, 2, 4, 1, 4, 4, 3, 4, 3, 1, 6, 9, 5, 1, 9, 8, 6, 1, 1, 9, 2, 3, 2, 2, 8, 3, 7, 4, 3, 4, 2, 1, 3, 6, 4, 1, 7, 5, 6, 3, 2, 4, 8, 2, 4, 1, 1, 4, 5, 9, 1, 1, 4, 3, 7, 1, 1, 9, 1, 7, 3, 1, 3, 6, 6, 5, 3, 7, 1, 1, 3, 1, 6, 6, 7, 1, 0]",600,600.0,Unknown,,
56,ubo100,6,0.5,6,"[0, 4, 1, 8, 4, 7, 9, 1, 5, 6, 4, 3, 7, 4, 3, 2, 7, 1, 6, 6, 1, 7, 7, 5, 3, 3, 2, 4, 1, 3, 4, 4, 3, 3, 1, 7, 7, 6, 1, 9, 10, 4, 1, 1, 9, 2, 4, 2, 2, 8, 3, 7, 3, 4, 5, 2, 1, 4, 5, 4, 1, 6, 4, 5, 3, 2, 3, 8, 2, 3, 1, 1, 3, 6, 8, 1, 1, 3, 5, 7, 1, 1, 9, 1, 8, 3, 1, 3, 5, 6, 4, 5, 7, 1, 1, 4, 1, 4, 6, 9, 1, 0]",600,492.444,Optimal,0.0,306.0
57,ubo100,6,0.5,7,"[0, 3, 1, 8, 5, 7, 9, 1, 4, 7, 4, 4, 9, 6, 3, 2, 7, 1, 5, 5, 1, 6, 9, 7, 3, 3, 2, 4, 1, 3, 4, 3, 4, 3, 1, 6, 8, 6, 1, 8, 9, 5, 1, 1, 9, 2, 3, 2, 2, 6, 4, 5, 3, 5, 4, 2, 1, 4, 7, 4, 1, 5, 4, 4, 4, 2, 4, 6, 2, 3, 1, 1, 3, 6, 10, 1, 1, 3, 5, 6, 1, 1, 9, 1, 6, 3, 1, 3, 5, 4, 6, 5, 7, 1, 1, 3, 1, 6, 5, 7, 1, 0]",600,0.005,Infeasible,,
58,ubo100,6,0.5,8,"[0, 4, 1, 7, 3, 5, 8, 1, 4, 8, 4, 4, 8, 5, 3, 2, 5, 1, 7, 7, 1, 8, 9, 7, 3, 3, 2, 3, 1, 3, 3, 4, 3, 4, 1, 8, 9, 6, 1, 7, 8, 5, 1, 1, 8, 2, 4, 2, 2, 8, 4, 6, 3, 4, 4, 2, 1, 3, 7, 5, 1, 7, 4, 4, 3, 2, 4, 6, 2, 4, 1, 1, 4, 6, 10, 1, 1, 5, 3, 6, 1, 1, 9, 1, 6, 5, 1, 4, 5, 6, 4, 4, 7, 1, 1, 4, 1, 4, 6, 8, 1, 0]",600,364.149,Optimal,0.0,317.0
59,ubo100,6,0.5,9,"[0, 4, 1, 9, 3, 7, 8, 1, 5, 6, 3, 4, 7, 4, 3, 2, 7, 1, 5, 7, 1, 8, 8, 6, 3, 3, 2, 3, 1, 4, 3, 3, 3, 4, 1, 7, 9, 5, 1, 9, 9, 6, 1, 1, 8, 2, 4, 2, 2, 7, 4, 7, 4, 3, 3, 2, 1, 4, 6, 6, 1, 5, 5, 6, 4, 2, 4, 7, 2, 4, 1, 1, 4, 6, 10, 1, 1, 4, 5, 8, 1, 1, 8, 1, 8, 3, 1, 3, 4, 5, 4, 5, 7, 1, 1, 3, 1, 5, 6, 7, 1, 0]",600,222.081,Optimal,0.0,311.0
60,ubo100,7,0.5,0,"[0, 8, 4, 2, 2, 4, 6, 1, 4, 4, 1, 1, 6, 1, 6, 4, 8, 6, 5, 2, 8, 8, 9, 1, 5, 7, 1, 4, 2, 6, 3, 3, 8, 3, 1, 7, 6, 10, 4, 5, 8, 5, 5, 5, 5, 4, 5, 7, 1, 1, 3, 4, 5, 3, 4, 9, 1, 1, 1, 3, 4, 5, 6, 2, 2, 5, 5, 10, 7, 2, 4, 8, 4, 4, 2, 5, 4, 9, 3, 10, 2, 1, 2, 1, 2, 1, 4, 1, 3, 7, 4, 9, 10, 2, 3, 1, 3, 6, 6, 10, 4, 0]",600,600.001,Feasible,0.34104,346.0
61,ubo100,7,0.5,1,"[0, 7, 6, 2, 2, 5, 7, 1, 4, 4, 1, 1, 6, 1, 7, 4, 10, 5, 5, 2, 8, 9, 8, 1, 5, 7, 1, 3, 2, 6, 3, 3, 7, 4, 1, 7, 4, 8, 5, 5, 9, 3, 6, 5, 6, 3, 5, 7, 1, 1, 3, 4, 4, 3, 6, 8, 1, 1, 1, 4, 4, 5, 4, 2, 2, 4, 7, 8, 6, 2, 3, 7, 4, 4, 2, 6, 4, 10, 3, 8, 2, 1, 2, 1, 2, 1, 4, 1, 3, 7, 3, 8, 9, 2, 3, 1, 3, 6, 6, 8, 3, 0]",600,600.001,Feasible,0.319277,332.0
62,ubo100,7,0.5,2,"[0, 9, 6, 2, 2, 6, 5, 1, 4, 3, 1, 1, 8, 1, 8, 3, 8, 7, 6, 2, 7, 9, 7, 1, 7, 5, 1, 3, 2, 5, 4, 4, 8, 4, 1, 7, 4, 10, 4, 5, 7, 4, 6, 3, 5, 4, 5, 7, 1, 1, 3, 4, 4, 3, 6, 9, 1, 1, 1, 3, 4, 5, 6, 2, 2, 5, 6, 8, 6, 2, 3, 8, 3, 4, 2, 6, 5, 9, 3, 10, 2, 1, 2, 1, 2, 1, 5, 1, 3, 6, 3, 9, 8, 2, 5, 1, 3, 7, 4, 9, 4, 0]",600,600.002,Feasible,0.336232,345.0
63,ubo100,7,0.5,3,"[0, 8, 5, 2, 2, 6, 5, 1, 4, 3, 1, 1, 8, 1, 6, 4, 8, 7, 5, 2, 8, 9, 7, 1, 6, 5, 1, 3, 2, 4, 4, 5, 7, 3, 1, 6, 4, 9, 6, 4, 7, 5, 7, 5, 6, 4, 5, 8, 1, 1, 3, 4, 6, 3, 4, 8, 1, 1, 1, 3, 5, 6, 6, 2, 2, 5, 6, 8, 7, 2, 3, 9, 3, 3, 2, 7, 5, 8, 3, 8, 2, 1, 2, 1, 2, 1, 4, 1, 5, 7, 4, 9, 8, 2, 5, 1, 3, 6, 6, 9, 5, 0]",600,600.002,Feasible,0.34188,351.0
64,ubo100,7,0.5,4,"[0, 8, 6, 2, 2, 4, 5, 1, 3, 3, 1, 1, 6, 1, 7, 3, 8, 7, 5, 2, 7, 7, 7, 1, 7, 5, 1, 4, 2, 6, 4, 5, 6, 4, 1, 6, 4, 8, 6, 6, 7, 5, 6, 4, 5, 3, 5, 8, 1, 1, 4, 3, 6, 4, 4, 9, 1, 1, 1, 5, 6, 4, 4, 2, 2, 4, 7, 8, 6, 2, 4, 7, 5, 3, 2, 5, 5, 9, 5, 9, 2, 1, 2, 1, 2, 1, 6, 1, 3, 7, 4, 8, 9, 2, 4, 1, 3, 7, 4, 10, 3, 0]",600,600.001,Feasible,0.321321,333.0
65,ubo100,7,0.5,5,"[0, 9, 4, 2, 2, 6, 7, 1, 3, 4, 1, 1, 8, 1, 6, 4, 10, 5, 6, 2, 8, 8, 7, 1, 7, 7, 1, 3, 2, 4, 4, 5, 7, 4, 1, 7, 5, 8, 5, 6, 8, 3, 5, 5, 6, 4, 5, 6, 1, 1, 3, 3, 6, 5, 4, 9, 1, 1, 1, 4, 5, 6, 5, 2, 2, 5, 5, 9, 7, 2, 3, 7, 3, 3, 2, 6, 5, 9, 3, 8, 2, 1, 2, 1, 2, 1, 4, 1, 5, 7, 3, 10, 8, 2, 4, 1, 4, 5, 5, 10, 5, 0]",600,600.002,Feasible,0.335294,340.0
66,ubo100,7,0.5,6,"[0, 7, 6, 2, 2, 6, 7, 1, 3, 3, 1, 1, 7, 1, 8, 4, 8, 5, 6, 2, 7, 8, 7, 1, 7, 7, 1, 3, 2, 4, 5, 3, 6, 3, 1, 7, 6, 10, 4, 6, 8, 5, 5, 5, 4, 4, 4, 8, 1, 1, 3, 3, 5, 5, 6, 9, 1, 1, 1, 3, 5, 5, 6, 2, 2, 6, 5, 10, 5, 2, 3, 7, 5, 4, 2, 7, 4, 8, 3, 9, 2, 1, 2, 1, 2, 1, 6, 1, 4, 8, 3, 9, 9, 2, 4, 1, 4, 6, 6, 10, 3, 0]",600,600.002,Feasible,0.33237,346.0
67,ubo100,7,0.5,7,"[0, 8, 4, 2, 2, 6, 7, 1, 4, 4, 1, 1, 8, 1, 6, 3, 9, 5, 6, 2, 7, 7, 7, 1, 5, 7, 1, 4, 2, 6, 3, 5, 6, 3, 1, 6, 4, 8, 5, 4, 9, 5, 5, 5, 6, 4, 5, 6, 1, 1, 4, 3, 4, 3, 4, 8, 1, 1, 1, 5, 5, 5, 5, 2, 2, 4, 5, 10, 7, 2, 3, 9, 5, 3, 2, 7, 6, 8, 5, 9, 2, 1, 2, 1, 2, 1, 6, 1, 4, 8, 3, 9, 8, 2, 3, 1, 4, 6, 6, 9, 4, 0]",600,600.001,Feasible,0.34104,346.0
68,ubo100,7,0.5,8,"[0, 9, 5, 2, 2, 5, 7, 1, 4, 3, 1, 1, 7, 1, 8, 4, 8, 5, 6, 2, 6, 8, 8, 1, 7, 7, 1, 4, 2, 6, 3, 3, 8, 3, 1, 8, 5, 10, 4, 5, 7, 3, 7, 4, 6, 4, 4, 8, 1, 1, 3, 4, 4, 3, 4, 8, 1, 1, 1, 5, 6, 4, 6, 2, 2, 6, 6, 9, 7, 2, 3, 7, 4, 3, 2, 7, 6, 9, 4, 10, 2, 1, 2, 1, 2, 1, 4, 1, 5, 7, 3, 9, 9, 2, 4, 1, 4, 7, 4, 8, 4, 0]",600,600.002,Feasible,0.336207,348.0
69,ubo100,7,0.5,9,"[0, 9, 4, 2, 2, 6, 7, 1, 4, 4, 1, 1, 7, 1, 7, 4, 10, 7, 6, 2, 8, 9, 8, 1, 7, 5, 1, 3, 2, 4, 4, 3, 8, 3, 1, 6, 5, 10, 4, 6, 7, 5, 5, 4, 4, 3, 5, 8, 1, 1, 3, 3, 5, 3, 4, 10, 1, 1, 1, 5, 5, 5, 4, 2, 2, 4, 5, 9, 5, 2, 4, 7, 5, 4, 2, 7, 6, 8, 4, 9, 2, 1, 2, 1, 2, 1, 6, 1, 5, 6, 4, 10, 8, 2, 4, 1, 3, 6, 4, 8, 4, 0]",600,600.002,Feasible,0.330383,339.0
70,ubo100,8,0.5,0,"[0, 9, 7, 6, 2, 2, 6, 1, 7, 1, 1, 1, 1, 2, 1, 5, 3, 6, 1, 5, 2, 4, 5, 10, 7, 10, 3, 2, 8, 2, 9, 7, 4, 1, 1, 7, 6, 3, 1, 6, 1, 10, 5, 5, 2, 1, 4, 6, 6, 8, 1, 1, 7, 4, 6, 1, 1, 5, 4, 2, 7, 2, 3, 4, 1, 4, 6, 3, 1, 6, 3, 2, 3, 6, 6, 1, 7, 7, 8, 10, 8, 5, 7, 3, 4, 5, 4, 8, 10, 3, 7, 2, 2, 2, 9, 7, 3, 4, 5, 2, 4, 0]",600,4.004,Optimal,0.0,342.0
