instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
ubo100,2,1,inf,reactive_quantile_0.5,2,60,1,False,"[0, 6, 3, 8, 1, 5, 1, 2, 8, 3, 5, 8, 5, 7, 5, 5, 10, 6, 8, 10, 11, 1, 7, 2, 10, 3, 1, 2, 6, 10, 1, 3, 1, 4, 1, 5, 8, 10, 8, 1, 3, 7, 3, 4, 1, 5, 5, 4, 2, 1, 9, 1, 1, 5, 6, 8, 5, 5, 3, 8, 5, 5, 2, 11, 6, 1, 1, 10, 5, 4, 1, 2, 2, 10, 1, 6, 11, 2, 1, 3, 11, 3, 6, 2, 6, 3, 1, 7, 1, 2, 3, 11, 6, 8, 3, 5, 3, 4, 8, 11, 4, 0]",,,inf,inf,quantile_0.5,"[0, 9, 5, 9, 1, 9, 2, 2, 8, 5, 7, 8, 5, 8, 9, 6, 12, 7, 8, 11, 11, 2, 11, 6, 12, 3, 3, 2, 8, 11, 1, 6, 1, 7, 1, 9, 11, 12, 8, 1, 7, 7, 5, 5, 2, 8, 9, 5, 3, 2, 9, 3, 1, 5, 8, 12, 9, 8, 3, 11, 5, 5, 5, 11, 9, 1, 2, 11, 9, 7, 2, 3, 2, 12, 2, 11, 12, 6, 1, 5, 11, 7, 9, 2, 9, 6, 1, 7, 1, 5, 3, 12, 12, 9, 7, 6, 5, 5, 8, 12, 8, 0]",468.0
ubo100,2,1,inf,reactive_quantile_0.5,2,60,1,False,"[0, 5, 3, 8, 1, 6, 2, 2, 4, 4, 3, 8, 4, 7, 9, 4, 12, 3, 7, 9, 11, 2, 7, 4, 10, 1, 3, 1, 8, 8, 1, 6, 1, 5, 1, 5, 11, 9, 4, 1, 3, 7, 3, 4, 2, 5, 5, 2, 1, 2, 7, 1, 1, 2, 7, 12, 8, 7, 3, 9, 4, 5, 5, 11, 9, 1, 2, 8, 9, 7, 1, 1, 2, 11, 1, 11, 7, 2, 1, 4, 8, 5, 5, 1, 6, 6, 1, 3, 1, 2, 1, 12, 7, 8, 4, 6, 4, 4, 5, 8, 5, 0]",,,inf,inf,quantile_0.5,"[0, 9, 5, 9, 1, 9, 2, 2, 8, 5, 7, 8, 5, 8, 9, 6, 12, 7, 8, 11, 11, 2, 11, 6, 12, 3, 3, 2, 8, 11, 1, 6, 1, 7, 1, 9, 11, 12, 8, 1, 7, 7, 5, 5, 2, 8, 9, 5, 3, 2, 9, 3, 1, 5, 8, 12, 9, 8, 3, 11, 5, 5, 5, 11, 9, 1, 2, 11, 9, 7, 2, 3, 2, 12, 2, 11, 12, 6, 1, 5, 11, 7, 9, 2, 9, 6, 1, 7, 1, 5, 3, 12, 12, 9, 7, 6, 5, 5, 8, 12, 8, 0]",471.0
ubo100,2,1,inf,reactive_quantile_0.5,2,60,1,False,"[0, 8, 5, 8, 1, 6, 2, 2, 4, 2, 3, 6, 4, 8, 9, 4, 6, 6, 6, 10, 11, 1, 10, 4, 9, 1, 3, 1, 5, 9, 1, 6, 1, 6, 1, 5, 9, 6, 8, 1, 6, 3, 4, 4, 2, 7, 6, 4, 1, 1, 7, 2, 1, 3, 6, 10, 7, 5, 3, 9, 3, 3, 3, 9, 8, 1, 1, 6, 9, 6, 2, 2, 2, 9, 2, 6, 8, 5, 1, 3, 7, 6, 7, 1, 8, 4, 1, 5, 1, 2, 1, 6, 7, 8, 3, 2, 2, 3, 6, 10, 8, 0]",,,inf,inf,quantile_0.5,"[0, 9, 5, 9, 1, 9, 2, 2, 8, 5, 7, 8, 5, 8, 9, 6, 12, 7, 8, 11, 11, 2, 11, 6, 12, 3, 3, 2, 8, 11, 1, 6, 1, 7, 1, 9, 11, 12, 8, 1, 7, 7, 5, 5, 2, 8, 9, 5, 3, 2, 9, 3, 1, 5, 8, 12, 9, 8, 3, 11, 5, 5, 5, 11, 9, 1, 2, 11, 9, 7, 2, 3, 2, 12, 2, 11, 12, 6, 1, 5, 11, 7, 9, 2, 9, 6, 1, 7, 1, 5, 3, 12, 12, 9, 7, 6, 5, 5, 8, 12, 8, 0]",445.0
ubo100,3,1,inf,reactive_quantile_0.5,2,60,1,False,"[0, 1, 11, 1, 5, 4, 7, 11, 6, 1, 2, 1, 8, 3, 5, 1, 4, 1, 1, 1, 7, 6, 8, 9, 2, 8, 1, 6, 6, 5, 6, 3, 1, 5, 2, 5, 6, 1, 1, 8, 3, 3, 4, 2, 2, 3, 5, 1, 6, 4, 3, 2, 2, 7, 1, 6, 2, 8, 1, 1, 1, 10, 5, 8, 7, 4, 1, 5, 10, 4, 4, 7, 5, 4, 6, 9, 2, 1, 7, 9, 11, 2, 5, 4, 1, 2, 4, 8, 1, 2, 1, 8, 1, 10, 5, 6, 6, 1, 6, 4, 1, 0]",,,inf,inf,quantile_0.5,"[0, 1, 12, 3, 9, 7, 8, 11, 12, 3, 2, 3, 8, 6, 7, 2, 6, 1, 3, 1, 8, 6, 12, 9, 2, 11, 3, 9, 9, 5, 11, 3, 1, 8, 2, 8, 9, 3, 1, 8, 5, 7, 8, 3, 2, 3, 8, 1, 12, 5, 3, 2, 2, 11, 3, 11, 2, 9, 2, 1, 2, 11, 9, 9, 11, 5, 1, 9, 12, 7, 6, 9, 8, 8, 9, 11, 2, 2, 7, 11, 12, 2, 5, 5, 2, 6, 5, 12, 1, 3, 1, 9, 1, 12, 7, 11, 12, 1, 9, 7, 1, 0]",339.0
ubo100,4,1,469.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 1, 3, 5, 8, 5, 1, 7, 10, 2, 1, 6, 8, 2, 7, 9, 5, 10, 3, 10, 2, 7, 10, 7, 6, 5, 1, 5, 5, 6, 1, 1, 2, 1, 10, 3, 4, 1, 2, 8, 2, 5, 2, 1, 6, 1, 4, 5, 1, 1, 2, 4, 7, 5, 10, 3, 3, 9, 10, 8, 6, 3, 3, 5, 3, 5, 1, 2, 10, 7, 1, 3, 5, 3, 7, 6, 6, 9, 11, 6, 5, 6, 9, 2, 1, 1, 1, 3, 5, 6, 7, 2, 1, 5, 1, 3, 2, 4, 2, 1, 0]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]",60.04167652130127,117.85871171951294,quantile_0.5,"[0, 8, 1, 3, 5, 8, 5, 1, 7, 10, 2, 1, 6, 8, 2, 7, 9, 5, 10, 3, 10, 2, 7, 10, 7, 6, 5, 1, 5, 5, 6, 1, 1, 2, 1, 10, 3, 4, 1, 2, 8, 2, 5, 2, 1, 6, 1, 4, 5, 1, 1, 2, 4, 7, 5, 10, 3, 3, 9, 10, 8, 6, 3, 3, 5, 3, 5, 1, 2, 10, 7, 1, 3, 5, 3, 7, 6, 6, 9, 11, 6, 5, 6, 9, 2, 1, 1, 1, 3, 5, 6, 7, 2, 1, 5, 1, 3, 2, 4, 2, 1, 0]",351.0
ubo100,4,1,467.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 1, 3, 8, 7, 9, 2, 9, 11, 1, 2, 9, 9, 2, 9, 9, 3, 6, 1, 8, 1, 7, 10, 7, 6, 5, 1, 6, 8, 9, 1, 1, 1, 1, 7, 4, 8, 1, 3, 5, 1, 6, 2, 1, 8, 1, 2, 2, 1, 1, 2, 5, 8, 2, 7, 5, 4, 8, 6, 12, 3, 5, 2, 2, 3, 5, 1, 3, 11, 10, 1, 3, 2, 2, 6, 7, 5, 7, 9, 3, 3, 9, 10, 5, 1, 1, 1, 2, 3, 8, 4, 5, 2, 7, 1, 7, 2, 3, 2, 1, 0]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 464, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 454, 16, 161, 188, 355, 284, 455, 441, 465, 390, 108, 163, 462, 260, 436, 191, 467]",60.04296565055847,117.78361320495605,quantile_0.5,"[0, 8, 1, 3, 8, 7, 9, 2, 9, 11, 1, 2, 9, 9, 2, 9, 9, 3, 6, 1, 8, 1, 7, 10, 7, 6, 5, 1, 6, 8, 9, 1, 1, 1, 1, 7, 4, 8, 1, 3, 5, 1, 6, 2, 1, 8, 1, 2, 2, 1, 1, 2, 5, 8, 2, 7, 5, 4, 8, 6, 12, 3, 5, 2, 2, 3, 5, 1, 3, 11, 10, 1, 3, 2, 2, 6, 7, 5, 7, 9, 3, 3, 9, 10, 5, 1, 1, 1, 2, 3, 8, 4, 5, 2, 7, 1, 7, 2, 3, 2, 1, 0]",351.0
ubo100,4,1,468.0,reactive_quantile_0.5,2,60,1,True,"[0, 5, 2, 6, 5, 6, 5, 3, 11, 6, 1, 1, 8, 10, 4, 5, 8, 5, 11, 2, 7, 1, 9, 9, 6, 5, 9, 1, 6, 8, 7, 1, 1, 1, 2, 9, 2, 4, 1, 6, 7, 2, 4, 1, 1, 10, 1, 5, 2, 1, 1, 2, 5, 10, 6, 12, 6, 4, 9, 9, 9, 4, 6, 4, 5, 6, 6, 1, 4, 10, 10, 1, 1, 5, 1, 9, 11, 6, 6, 8, 4, 4, 5, 8, 3, 1, 1, 1, 1, 7, 9, 5, 5, 2, 6, 1, 7, 1, 4, 1, 1, 0]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 465, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 466, 390, 108, 163, 462, 260, 436, 191, 468]",60.040363073349,106.71457076072693,quantile_0.5,"[0, 5, 2, 6, 5, 6, 5, 3, 11, 6, 1, 1, 8, 10, 4, 5, 8, 5, 11, 2, 7, 1, 9, 9, 6, 5, 9, 1, 6, 8, 7, 1, 1, 1, 2, 9, 2, 4, 1, 6, 7, 2, 4, 1, 1, 10, 1, 5, 2, 1, 1, 2, 5, 10, 6, 12, 6, 4, 9, 9, 9, 4, 6, 4, 5, 6, 6, 1, 4, 10, 10, 1, 1, 5, 1, 9, 11, 6, 6, 8, 4, 4, 5, 8, 3, 1, 1, 1, 1, 7, 9, 5, 5, 2, 6, 1, 7, 1, 4, 1, 1, 0]",365.0
ubo100,4,1,461.0,reactive_quantile_0.5,2,60,1,True,"[0, 6, 1, 3, 4, 7, 9, 2, 6, 6, 2, 1, 9, 9, 5, 7, 8, 2, 11, 3, 10, 2, 5, 6, 6, 9, 6, 1, 8, 5, 7, 1, 1, 2, 1, 12, 3, 8, 1, 5, 9, 1, 3, 2, 1, 8, 1, 2, 5, 1, 1, 2, 6, 10, 4, 12, 6, 2, 11, 11, 8, 3, 6, 4, 2, 3, 7, 1, 3, 9, 9, 1, 2, 4, 3, 6, 8, 9, 12, 6, 4, 6, 8, 10, 5, 1, 1, 2, 1, 7, 7, 6, 2, 2, 7, 1, 4, 2, 4, 1, 1, 0]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 458, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 447, 315, 390, 433, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 449, 16, 161, 188, 355, 284, 443, 441, 459, 390, 108, 163, 454, 260, 436, 191, 461]",60.03921413421631,105.5043077468872,quantile_0.5,"[0, 6, 1, 3, 4, 7, 9, 2, 6, 6, 2, 1, 9, 9, 5, 7, 8, 2, 11, 3, 10, 2, 5, 6, 6, 9, 6, 1, 8, 5, 7, 1, 1, 2, 1, 12, 3, 8, 1, 5, 9, 1, 3, 2, 1, 8, 1, 2, 5, 1, 1, 2, 6, 10, 4, 12, 6, 2, 11, 11, 8, 3, 6, 4, 2, 3, 7, 1, 3, 9, 9, 1, 2, 4, 3, 6, 8, 9, 12, 6, 4, 6, 8, 10, 5, 1, 1, 2, 1, 7, 7, 6, 2, 2, 7, 1, 4, 2, 4, 1, 1, 0]",368.0
ubo100,4,1,466.0,reactive_quantile_0.5,2,60,1,True,"[0, 9, 1, 5, 6, 8, 6, 1, 6, 6, 3, 2, 7, 10, 3, 8, 6, 3, 8, 2, 11, 1, 5, 9, 6, 9, 7, 1, 7, 5, 6, 1, 1, 1, 1, 6, 4, 5, 1, 5, 5, 2, 3, 2, 1, 11, 1, 4, 4, 1, 1, 1, 6, 8, 4, 8, 3, 3, 8, 6, 10, 3, 3, 4, 5, 2, 7, 1, 5, 9, 9, 1, 1, 4, 2, 12, 8, 5, 12, 7, 6, 4, 8, 10, 6, 1, 1, 1, 3, 4, 7, 4, 5, 2, 8, 1, 6, 1, 3, 1, 1, 0]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 463, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 454, 16, 161, 188, 355, 284, 455, 441, 464, 390, 108, 163, 462, 260, 436, 191, 466]",60.04011583328247,124.09904718399048,quantile_0.5,"[0, 9, 1, 5, 6, 8, 6, 1, 6, 6, 3, 2, 7, 10, 3, 8, 6, 3, 8, 2, 11, 1, 5, 9, 6, 9, 7, 1, 7, 5, 6, 1, 1, 1, 1, 6, 4, 5, 1, 5, 5, 2, 3, 2, 1, 11, 1, 4, 4, 1, 1, 1, 6, 8, 4, 8, 3, 3, 8, 6, 10, 3, 3, 4, 5, 2, 7, 1, 5, 9, 9, 1, 1, 4, 2, 12, 8, 5, 12, 7, 6, 4, 8, 10, 6, 1, 1, 1, 3, 4, 7, 4, 5, 2, 8, 1, 6, 1, 3, 1, 1, 0]",355.0
ubo100,4,1,469.0,reactive_quantile_0.5,2,60,1,True,"[0, 5, 1, 3, 6, 9, 5, 1, 7, 8, 2, 1, 9, 7, 5, 6, 6, 4, 10, 2, 6, 1, 7, 11, 7, 7, 5, 1, 4, 7, 9, 1, 1, 2, 2, 6, 2, 4, 1, 5, 7, 1, 6, 1, 1, 10, 1, 4, 2, 1, 1, 1, 3, 11, 6, 8, 5, 2, 8, 9, 11, 2, 3, 2, 5, 6, 6, 1, 5, 10, 6, 1, 3, 5, 2, 9, 11, 6, 10, 10, 5, 4, 7, 8, 4, 1, 1, 1, 3, 5, 5, 6, 3, 1, 7, 1, 6, 2, 3, 1, 1, 0]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]","[0, 0, 80, 9, 153, 120, 0, 0, 304, 413, 41, 41, 71, 424, 36, 109, 82, 148, 80, 138, 170, 118, 290, 249, 326, 161, 212, 147, 121, 17, 212, 466, 250, 337, 290, 221, 252, 109, 120, 284, 362, 153, 50, 130, 129, 238, 108, 233, 191, 267, 270, 203, 50, 25, 154, 96, 196, 315, 455, 315, 390, 449, 305, 91, 182, 44, 383, 249, 141, 438, 60, 355, 438, 299, 57, 343, 402, 203, 371, 238, 132, 267, 121, 273, 337, 463, 16, 161, 188, 355, 284, 455, 441, 467, 390, 108, 163, 464, 260, 436, 191, 469]",60.035550594329834,123.09664225578308,quantile_0.5,"[0, 5, 1, 3, 6, 9, 5, 1, 7, 8, 2, 1, 9, 7, 5, 6, 6, 4, 10, 2, 6, 1, 7, 11, 7, 7, 5, 1, 4, 7, 9, 1, 1, 2, 2, 6, 2, 4, 1, 5, 7, 1, 6, 1, 1, 10, 1, 4, 2, 1, 1, 1, 3, 11, 6, 8, 5, 2, 8, 9, 11, 2, 3, 2, 5, 6, 6, 1, 5, 10, 6, 1, 3, 5, 2, 9, 11, 6, 10, 10, 5, 4, 7, 8, 4, 1, 1, 1, 3, 5, 5, 6, 3, 1, 7, 1, 6, 2, 3, 1, 1, 0]",354.0
