instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.030001163482666016,0.20200490951538086,quantile_0.5,"[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",26.0
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.025006532669067383,0.2229900360107422,quantile_0.5,"[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",26.0
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.02599930763244629,0.1809990406036377,quantile_0.5,"[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",26.0
j10,1,1,26.0,reactive_quantile_0.5,2,60,1,True,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 19, 12, 24, 12, 5, 26]",0.025996923446655273,0.14900588989257812,quantile_0.5,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",26.0
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.027997255325317383,0.1990041732788086,quantile_0.5,"[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",26.0
j10,1,1,26.0,reactive_quantile_0.5,2,60,1,True,"[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 9, 12, 24, 12, 5, 26]",0.02499842643737793,0.14499330520629883,quantile_0.5,"[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",26.0
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.029988527297973633,0.1830005645751953,quantile_0.5,"[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",26.0
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.026011943817138672,0.1779930591583252,quantile_0.5,"[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",26.0
j10,1,1,29.0,reactive_quantile_0.5,2,60,1,True,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.027003049850463867,0.17001056671142578,quantile_0.5,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",28.0
j10,1,1,26.0,reactive_quantile_0.5,2,60,1,True,"[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 0, 0, 0, 7, 10, 12, 24, 12, 5, 26]",0.026998043060302734,0.15301084518432617,quantile_0.5,"[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",26.0
