instance_folder,instance_id,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,estimated_durations,obj_pi,estimated_start_times,time_limit_rescheduling,time_limit_cp_stnu,can_build_stnu,dc
j10,32,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 5, 1, 2, 2, 10, 1, 7, 6, 10, 2, 0]",quantile_0.9,"[0, 13, 3, 7, 3, 14, 5, 7, 7, 10, 3, 0]",49.0,,,,,
j10,32,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 11, 1, 3, 3, 10, 2, 4, 5, 11, 3, 0]",quantile_0.9,"[0, 13, 3, 7, 3, 14, 5, 7, 7, 10, 3, 0]",52.0,,,,,
j10,32,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 3, 1, 2, 2, 6, 1, 1, 6, 7, 1, 0]",quantile_0.9,"[0, 13, 3, 7, 3, 14, 5, 7, 7, 10, 3, 0]",46.0,,,,,
j10,32,2,reactive,600.0,False,inf,inf,inf,,"[0, 5, 1, 2, 2, 10, 1, 7, 6, 10, 2, 0]",quantile_0.9,"[0, 13, 3, 7, 3, 14, 5, 7, 7, 10, 3, 0]",49.0,,2.0,,,
j10,32,2,reactive,600.0,False,inf,inf,inf,,"[0, 11, 1, 3, 3, 10, 2, 4, 5, 11, 3, 0]",quantile_0.9,"[0, 13, 3, 7, 3, 14, 5, 7, 7, 10, 3, 0]",52.0,,2.0,,,
j10,32,2,reactive,600.0,False,inf,inf,inf,,"[0, 3, 1, 2, 2, 6, 1, 1, 6, 7, 1, 0]",quantile_0.9,"[0, 13, 3, 7, 3, 14, 5, 7, 7, 10, 3, 0]",46.0,,2.0,,,
j10,32,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 5, 1, 2, 2, 10, 1, 7, 6, 10, 2, 0]",SAA_smart,,49.0,,,,,
j10,32,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 11, 1, 3, 3, 10, 2, 4, 5, 11, 3, 0]",SAA_smart,,52.0,,,,,
j10,32,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 3, 1, 2, 2, 6, 1, 1, 6, 7, 1, 0]",SAA_smart,,46.0,,,,,
j10,32,2,STNU_robust,,False,inf,inf,inf,,"[0, 5, 1, 2, 2, 10, 1, 7, 6, 10, 2, 0]",robust,,49.0,,,600.0,,False
j10,32,2,STNU_robust,,False,inf,inf,inf,,"[0, 11, 1, 3, 3, 10, 2, 4, 5, 11, 3, 0]",robust,,52.0,,,600.0,,False
j10,32,2,STNU_robust,,False,inf,inf,inf,,"[0, 3, 1, 2, 2, 6, 1, 1, 6, 7, 1, 0]",robust,,46.0,,,600.0,,False
j10,33,2,proactive_quantile_0.9,600.0,True,92.0,0.03699922561645508,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 8, 9, 2, 2, 6, 3, 2, 4, 15, 10, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",59.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,False,inf,0.03699922561645508,inf,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 9, 3, 1, 7, 6, 5, 6, 14, 15, 13, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",74.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,True,92.0,0.03699922561645508,0.0010111331939697266,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 5, 5, 2, 2, 2, 10, 2, 9, 12, 12, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",59.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,True,97.0,0.03699922561645508,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 10, 7, 2, 2, 1, 15, 3, 11, 11, 6, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",69.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,True,92.0,0.03699922561645508,0.0010373592376708984,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 13, 9, 1, 4, 7, 8, 3, 12, 6, 7, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",71.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,False,inf,0.03699922561645508,inf,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 11, 2, 2, 5, 11, 7, 2, 6, 12, 5, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",63.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,True,92.0,0.03699922561645508,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 3, 5, 2, 3, 8, 10, 12, 12, 11, 9, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",68.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,True,92.0,0.03699922561645508,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 12, 4, 2, 7, 8, 7, 7, 12, 6, 9, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",67.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,False,inf,0.03699922561645508,inf,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 11, 1, 1, 3, 8, 10, 11, 10, 6, 15, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",65.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_quantile_0.9,600.0,True,92.0,0.03699922561645508,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 13, 1, 1, 2, 2, 6, 2, 11, 9, 7, 0]",quantile_0.9,"[0, 13, 9, 2, 7, 10, 14, 11, 13, 14, 14, 0]",53.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,reactive,600.0,False,inf,inf,inf,,"[0, 8, 9, 2, 2, 6, 3, 2, 4, 15, 10, 0]",quantile_0.9,"[0, 8, 9, 2, 2, 6, 3, 2, 13, 15, 10, 0]",59.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,False,inf,inf,inf,,"[0, 9, 3, 1, 7, 6, 5, 6, 14, 15, 13, 0]",quantile_0.9,"[0, 9, 3, 1, 7, 6, 5, 6, 13, 15, 13, 0]",74.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,True,92.0,0.03699922561645508,0.2890036106109619,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 5, 5, 2, 2, 2, 10, 2, 9, 12, 12, 0]",quantile_0.9,"[0, 5, 5, 2, 2, 2, 10, 2, 9, 12, 12, 0]",59.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,True,92.0,0.03699922561645508,0.2570621967315674,"[0, 32, 0, 16, 9, 45, 66, 38, 81, 55, 18, 90]","[0, 10, 7, 2, 2, 1, 15, 3, 11, 11, 6, 0]",quantile_0.9,"[0, 10, 7, 2, 2, 1, 15, 3, 13, 11, 6, 0]",69.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,True,81.0,0.03699922561645508,0.20600032806396484,"[0, 32, 0, 16, 9, 45, 61, 38, 69, 55, 18, 78]","[0, 13, 9, 1, 4, 7, 8, 3, 12, 6, 7, 0]",quantile_0.9,"[0, 13, 9, 1, 4, 7, 8, 3, 13, 6, 7, 0]",71.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,False,inf,inf,inf,,"[0, 11, 2, 2, 5, 11, 7, 2, 6, 12, 5, 0]",quantile_0.9,"[0, 11, 2, 2, 5, 11, 14, 2, 13, 12, 5, 0]",63.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,True,91.0,0.03699922561645508,0.27835798263549805,"[0, 32, 0, 16, 9, 45, 81, 38, 69, 55, 18, 91]","[0, 3, 5, 2, 3, 8, 10, 12, 12, 11, 9, 0]",quantile_0.9,"[0, 3, 5, 2, 3, 8, 10, 12, 12, 11, 9, 0]",68.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,True,80.0,0.03699922561645508,0.19927453994750977,"[0, 32, 0, 16, 9, 45, 61, 38, 68, 55, 18, 77]","[0, 12, 4, 2, 7, 8, 7, 7, 12, 6, 9, 0]",quantile_0.9,"[0, 12, 4, 2, 7, 8, 7, 7, 13, 6, 9, 0]",67.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,False,inf,inf,inf,,"[0, 11, 1, 1, 3, 8, 10, 11, 10, 6, 15, 0]",quantile_0.9,"[0, 11, 1, 1, 3, 10, 14, 11, 13, 14, 15, 0]",65.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,reactive,600.0,True,81.0,0.03699922561645508,0.3196573257446289,"[0, 32, 0, 16, 9, 45, 64, 38, 70, 55, 18, 79]","[0, 13, 1, 1, 2, 2, 6, 2, 11, 9, 7, 0]",quantile_0.9,"[0, 13, 1, 1, 2, 2, 6, 2, 11, 9, 7, 0]",53.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",2.0,,,
j10,33,2,proactive_SAA_smart,1800.0,True,92.0,1.02945876121521,0.0009932518005371094,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 8, 9, 2, 2, 6, 3, 2, 4, 15, 10, 0]",SAA_smart,,59.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,False,inf,1.02945876121521,inf,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 9, 3, 1, 7, 6, 5, 6, 14, 15, 13, 0]",SAA_smart,,74.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,True,92.0,1.02945876121521,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 5, 5, 2, 2, 2, 10, 2, 9, 12, 12, 0]",SAA_smart,,59.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,True,97.0,1.02945876121521,0.0010628700256347656,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 10, 7, 2, 2, 1, 15, 3, 11, 11, 6, 0]",SAA_smart,,69.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,True,92.0,1.02945876121521,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 13, 9, 1, 4, 7, 8, 3, 12, 6, 7, 0]",SAA_smart,,71.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,False,inf,1.02945876121521,inf,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 11, 2, 2, 5, 11, 7, 2, 6, 12, 5, 0]",SAA_smart,,63.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,True,92.0,1.02945876121521,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 3, 5, 2, 3, 8, 10, 12, 12, 11, 9, 0]",SAA_smart,,68.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,True,92.0,1.02945876121521,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 12, 4, 2, 7, 8, 7, 7, 12, 6, 9, 0]",SAA_smart,,67.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,False,inf,1.02945876121521,inf,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 11, 1, 1, 3, 8, 10, 11, 10, 6, 15, 0]",SAA_smart,,65.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,proactive_SAA_smart,1800.0,True,92.0,1.02945876121521,0.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]","[0, 13, 1, 1, 2, 2, 6, 2, 11, 9, 7, 0]",SAA_smart,,53.0,"[0, 32, 0, 16, 9, 45, 82, 38, 69, 55, 18, 92]",,,,
j10,33,2,STNU_robust,,True,71.0,0.47075510025024414,0.003998994827270508,"[0, 30, 0, 28, 9, 38, 59, 36, 62, 44, 18, 71]","[0, 8, 9, 2, 2, 6, 3, 2, 4, 15, 10, 0]",robust,,59.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,75.0,0.47075510025024414,0.004059791564941406,"[0, 26, 0, 25, 3, 35, 56, 32, 61, 41, 12, 70]","[0, 9, 3, 1, 7, 6, 5, 6, 14, 15, 13, 0]",robust,,74.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,67.0,0.47075510025024414,0.003999471664428711,"[0, 28, 0, 26, 5, 33, 48, 34, 58, 36, 14, 67]","[0, 5, 5, 2, 2, 2, 10, 2, 9, 12, 12, 0]",robust,,59.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,74.0,0.47075510025024414,0.003993988037109375,"[0, 24, 0, 22, 7, 34, 48, 30, 63, 35, 16, 72]","[0, 10, 7, 2, 2, 1, 15, 3, 11, 11, 6, 0]",robust,,69.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,73.0,0.47075510025024414,0.0039942264556884766,"[0, 26, 0, 25, 9, 39, 53, 32, 61, 46, 18, 70]","[0, 13, 9, 1, 4, 7, 8, 3, 12, 6, 7, 0]",robust,,71.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,68.0,0.47075510025024414,0.003997087478637695,"[0, 18, 0, 16, 2, 29, 52, 24, 59, 40, 11, 68]","[0, 11, 2, 2, 5, 11, 7, 2, 6, 12, 5, 0]",robust,,63.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,76.0,0.47075510025024414,0.003995180130004883,"[0, 25, 0, 23, 5, 28, 54, 31, 64, 43, 14, 73]","[0, 3, 5, 2, 3, 8, 10, 12, 12, 11, 9, 0]",robust,,68.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,69.0,0.47075510025024414,0.003996133804321289,"[0, 24, 0, 22, 4, 36, 50, 30, 57, 44, 13, 66]","[0, 12, 4, 2, 7, 8, 7, 7, 12, 6, 9, 0]",robust,,67.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,72.0,0.47075510025024414,0.003995180130004883,"[0, 27, 0, 26, 2, 38, 52, 33, 62, 46, 11, 71]","[0, 11, 1, 1, 3, 8, 10, 11, 10, 6, 15, 0]",robust,,65.0,,,600.0,True,True
j10,33,2,STNU_robust,,True,63.0,0.47075510025024414,0.004000663757324219,"[0, 19, 0, 18, 2, 32, 46, 25, 52, 34, 11, 61]","[0, 13, 1, 1, 2, 2, 6, 2, 11, 9, 7, 0]",robust,,53.0,,,600.0,True,True
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 7, 4, 9, 11, 14, 6, 1, 3, 3, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",56.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 9, 6, 7, 11, 5, 5, 7, 8, 4, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",54.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 12, 5, 3, 6, 10, 8, 2, 4, 9, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",55.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 2, 7, 10, 11, 10, 7, 2, 4, 2, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",53.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 3, 1, 9, 5, 13, 10, 1, 10, 5, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",57.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 7, 2, 10, 5, 7, 9, 2, 14, 12, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",68.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 2, 6, 4, 11, 5, 1, 5, 12, 4, 2, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",45.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 9, 3, 10, 10, 9, 10, 4, 10, 9, 2, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",65.0,,,,,
j10,34,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 6, 4, 6, 11, 6, 7, 1, 3, 4, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",45.0,,,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 7, 4, 9, 11, 14, 6, 1, 3, 3, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",56.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 9, 6, 7, 11, 5, 5, 7, 8, 4, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",54.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 12, 5, 3, 6, 10, 8, 2, 4, 9, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",55.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 2, 7, 10, 11, 10, 7, 2, 4, 2, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",53.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 3, 1, 9, 5, 13, 10, 1, 10, 5, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",57.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 7, 2, 10, 5, 7, 9, 2, 14, 12, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",68.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 2, 6, 4, 11, 5, 1, 5, 12, 4, 2, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",45.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 9, 3, 10, 10, 9, 10, 4, 10, 9, 2, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",65.0,,2.0,,,
j10,34,2,reactive,600.0,False,inf,inf,inf,,"[0, 6, 4, 6, 11, 6, 7, 1, 3, 4, 1, 0]",quantile_0.9,"[0, 11, 7, 10, 11, 14, 10, 7, 14, 11, 2, 0]",45.0,,2.0,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 7, 4, 9, 11, 14, 6, 1, 3, 3, 1, 0]",SAA_smart,,56.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 9, 6, 7, 11, 5, 5, 7, 8, 4, 1, 0]",SAA_smart,,54.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 12, 5, 3, 6, 10, 8, 2, 4, 9, 1, 0]",SAA_smart,,55.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 2, 7, 10, 11, 10, 7, 2, 4, 2, 1, 0]",SAA_smart,,53.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 3, 1, 9, 5, 13, 10, 1, 10, 5, 1, 0]",SAA_smart,,57.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 7, 2, 10, 5, 7, 9, 2, 14, 12, 1, 0]",SAA_smart,,68.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 2, 6, 4, 11, 5, 1, 5, 12, 4, 2, 0]",SAA_smart,,45.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 9, 3, 10, 10, 9, 10, 4, 10, 9, 2, 0]",SAA_smart,,65.0,,,,,
j10,34,2,proactive_SAA_smart,1800.0,False,inf,inf,inf,,"[0, 6, 4, 6, 11, 6, 7, 1, 3, 4, 1, 0]",SAA_smart,,45.0,,,,,
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 7, 4, 9, 11, 14, 6, 1, 3, 3, 1, 0]",robust,,56.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 9, 6, 7, 11, 5, 5, 7, 8, 4, 1, 0]",robust,,54.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 12, 5, 3, 6, 10, 8, 2, 4, 9, 1, 0]",robust,,55.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 2, 7, 10, 11, 10, 7, 2, 4, 2, 1, 0]",robust,,53.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 3, 1, 9, 5, 13, 10, 1, 10, 5, 1, 0]",robust,,57.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 7, 2, 10, 5, 7, 9, 2, 14, 12, 1, 0]",robust,,68.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 2, 6, 4, 11, 5, 1, 5, 12, 4, 2, 0]",robust,,45.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 9, 3, 10, 10, 9, 10, 4, 10, 9, 2, 0]",robust,,65.0,,,600.0,,False
j10,34,2,STNU_robust,,False,inf,inf,inf,,"[0, 6, 4, 6, 11, 6, 7, 1, 3, 4, 1, 0]",robust,,45.0,,,600.0,,False
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 6, 4, 1, 9, 2, 7, 1, 1, 4, 9, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",40.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 7, 2, 1, 5, 3, 6, 1, 1, 5, 6, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",36.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 8, 2, 2, 8, 1, 8, 2, 2, 12, 9, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",51.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 9, 4, 1, 6, 2, 11, 1, 1, 4, 12, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",47.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 5, 1, 2, 4, 2, 4, 1, 1, 12, 4, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",36.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 8, 3, 2, 9, 2, 5, 3, 2, 7, 7, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",45.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 4, 1, 1, 3, 3, 9, 2, 2, 6, 12, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",42.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 1, 1, 2, 8, 2, 3, 2, 2, 3, 10, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",32.0,,,,,
j10,35,2,proactive_quantile_0.9,600.0,False,inf,inf,inf,,"[0, 7, 5, 2, 7, 3, 7, 2, 1, 14, 6, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",49.0,,,,,
j10,35,2,reactive,600.0,False,inf,inf,inf,,"[0, 6, 4, 1, 9, 2, 7, 1, 1, 4, 9, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",40.0,,2.0,,,
j10,35,2,reactive,600.0,False,inf,inf,inf,,"[0, 7, 2, 1, 5, 3, 6, 1, 1, 5, 6, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",36.0,,2.0,,,
j10,35,2,reactive,600.0,False,inf,inf,inf,,"[0, 8, 2, 2, 8, 1, 8, 2, 2, 12, 9, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",51.0,,2.0,,,
j10,35,2,reactive,600.0,False,inf,inf,inf,,"[0, 9, 4, 1, 6, 2, 11, 1, 1, 4, 12, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",47.0,,2.0,,,
j10,35,2,reactive,600.0,False,inf,inf,inf,,"[0, 5, 1, 2, 4, 2, 4, 1, 1, 12, 4, 0]",quantile_0.9,"[0, 9, 5, 2, 10, 5, 11, 3, 2, 13, 11, 0]",36.0,,2.0,,,
