instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,3,1,39.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 26, 27, 23, 37]",0.031005382537841797,0.19299983978271484,quantile_0.5,"[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]",36.0
j10,3,1,37.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 26, 27, 23, 37]",0.031001806259155273,0.19800043106079102,quantile_0.5,"[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]",33.0
j10,3,1,39.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.03110980987548828,0.22400951385498047,quantile_0.5,"[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]",35.0
j10,3,1,37.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.030199289321899414,0.2301032543182373,quantile_0.5,"[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]",35.0
j10,3,1,37.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.031072616577148438,0.19031357765197754,quantile_0.5,"[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]",35.0
j10,3,1,39.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.030991554260253906,0.13786983489990234,quantile_0.5,"[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]",36.0
j10,3,1,37.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.032001495361328125,0.22137713432312012,quantile_0.5,"[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]",35.0
j10,3,1,37.0,reactive_quantile_0.5,2,60,1,True,"[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.030305147171020508,0.22942447662353516,quantile_0.5,"[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]",37.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 1, 2, 2, 8, 1, 2, 3, 7, 8, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.03210759162902832,0.23256158828735352,quantile_0.5,"[0, 8, 1, 2, 2, 8, 1, 2, 3, 7, 8, 0]",35.0
j10,4,1,41.0,reactive_quantile_0.5,2,60,1,True,"[0, 9, 1, 3, 3, 9, 1, 4, 7, 9, 8, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.030000686645507812,0.11481308937072754,quantile_0.5,"[0, 9, 1, 3, 3, 9, 1, 4, 7, 9, 8, 0]",39.0
