instance_folder,instance_id,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,obj_pi
j20,7,2,proactive_quantile_0.9,60,True,81.0,0.08201193809509277,0.0,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 7, 1, 11, 2, 6, 1, 3, 2, 9, 15, 3, 2, 3, 1, 8, 3, 5, 1, 3, 4, 0]",quantile_0.9,68.0
j20,7,2,proactive_quantile_0.9,60,True,84.0,0.08201193809509277,0.0010013580322265625,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 6, 2, 4, 3, 1, 2, 12, 2, 8, 12, 2, 1, 5, 2, 11, 9, 4, 3, 2, 10, 0]",quantile_0.9,69.0
j20,7,2,proactive_quantile_0.9,60,False,inf,0.08201193809509277,inf,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 9, 3, 8, 2, 4, 5, 11, 2, 12, 7, 1, 6, 4, 2, 5, 1, 5, 2, 3, 9, 0]",quantile_0.9,65.0
j20,7,2,proactive_quantile_0.9,60,True,81.0,0.08201193809509277,0.0,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 9, 3, 12, 1, 7, 2, 6, 3, 9, 7, 2, 2, 4, 3, 11, 1, 3, 3, 2, 9, 0]",quantile_0.9,65.0
j20,7,2,proactive_quantile_0.9,60,True,81.0,0.08201193809509277,0.0010023117065429688,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 5, 1, 13, 3, 1, 1, 10, 2, 3, 6, 1, 1, 6, 2, 9, 5, 6, 3, 3, 7, 0]",quantile_0.9,65.0
j20,7,2,proactive_quantile_0.9,60,False,inf,0.08201193809509277,inf,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 9, 2, 11, 1, 5, 5, 10, 2, 6, 12, 1, 5, 3, 1, 13, 8, 2, 2, 1, 12, 0]",quantile_0.9,71.0
j20,7,2,proactive_quantile_0.9,60,False,inf,0.08201193809509277,inf,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 6, 1, 15, 2, 9, 3, 6, 2, 4, 15, 1, 8, 3, 3, 9, 1, 3, 3, 7, 4, 0]",quantile_0.9,66.0
j20,7,2,proactive_quantile_0.9,60,True,81.0,0.08201193809509277,0.0,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 9, 1, 9, 2, 2, 3, 7, 3, 2, 9, 2, 6, 2, 3, 4, 6, 5, 3, 1, 9, 0]",quantile_0.9,65.0
j20,7,2,proactive_quantile_0.9,60,True,81.0,0.08201193809509277,0.0008997917175292969,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 10, 2, 8, 1, 4, 2, 4, 3, 6, 7, 3, 6, 1, 1, 14, 3, 8, 2, 6, 6, 0]",quantile_0.9,65.0
j20,7,2,proactive_quantile_0.9,60,True,81.0,0.08201193809509277,0.0,"[0, 0, 39, 9, 26, 0, 53, 23, 23, 53, 11, 71, 31, 29, 37, 28, 75, 53, 74, 64, 42, 81]","[0, 7, 1, 8, 1, 2, 2, 11, 3, 9, 3, 1, 3, 6, 1, 5, 1, 4, 2, 6, 3, 0]",quantile_0.9,65.0
j20,8,2,proactive_quantile_0.9,60,True,96.0,0.06399941444396973,0.0,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 7, 10, 12, 2, 2, 1, 1, 2, 10, 15, 9, 11, 5, 7, 7, 6, 3, 5, 2, 5, 0]",quantile_0.9,71.0
j20,8,2,proactive_quantile_0.9,60,True,96.0,0.06399941444396973,0.0,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 12, 4, 7, 2, 2, 7, 1, 7, 12, 12, 10, 8, 12, 4, 1, 5, 2, 1, 1, 4, 0]",quantile_0.9,72.0
j20,8,2,proactive_quantile_0.9,60,True,96.0,0.06399941444396973,0.0010006427764892578,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 12, 11, 11, 3, 2, 4, 7, 6, 4, 12, 6, 6, 11, 4, 4, 5, 5, 1, 2, 4, 0]",quantile_0.9,63.0
j20,8,2,proactive_quantile_0.9,60,True,98.0,0.06399941444396973,0.0,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 11, 4, 3, 1, 2, 3, 8, 8, 13, 12, 11, 8, 12, 6, 8, 7, 8, 6, 1, 4, 0]",quantile_0.9,77.0
j20,8,2,proactive_quantile_0.9,60,False,inf,0.06399941444396973,inf,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 7, 11, 6, 3, 1, 1, 3, 11, 10, 10, 12, 9, 6, 13, 7, 7, 1, 1, 2, 2, 0]",quantile_0.9,73.0
j20,8,2,proactive_quantile_0.9,60,True,96.0,0.06399941444396973,0.0,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 3, 5, 3, 1, 2, 6, 7, 5, 8, 9, 5, 7, 14, 10, 6, 1, 5, 7, 1, 5, 0]",quantile_0.9,64.0
j20,8,2,proactive_quantile_0.9,60,False,inf,0.06399941444396973,inf,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 11, 2, 5, 1, 2, 3, 8, 2, 10, 12, 11, 12, 15, 7, 1, 5, 2, 7, 1, 2, 0]",quantile_0.9,72.0
j20,8,2,proactive_quantile_0.9,60,True,98.0,0.06399941444396973,0.0,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 10, 4, 6, 2, 1, 5, 8, 3, 13, 9, 3, 11, 5, 9, 7, 3, 8, 1, 1, 2, 0]",quantile_0.9,63.0
j20,8,2,proactive_quantile_0.9,60,False,inf,0.06399941444396973,inf,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 12, 6, 9, 1, 1, 6, 2, 3, 4, 8, 7, 12, 3, 10, 6, 1, 6, 1, 2, 4, 0]",quantile_0.9,65.0
j20,8,2,proactive_quantile_0.9,60,False,inf,0.06399941444396973,inf,"[0, 13, 0, 0, 0, 30, 23, 13, 13, 57, 7, 43, 32, 76, 80, 57, 52, 90, 70, 65, 71, 96]","[0, 11, 3, 7, 1, 2, 7, 9, 9, 14, 12, 5, 9, 8, 8, 5, 6, 9, 6, 1, 4, 0]",quantile_0.9,74.0
j20,9,2,proactive_quantile_0.9,60,False,inf,inf,inf,,"[0, 5, 2, 11, 11, 4, 3, 11, 1, 10, 6, 7, 7, 2, 2, 4, 5, 11, 2, 5, 1, 0]",quantile_0.9,86.0
j20,9,2,proactive_quantile_0.9,60,False,inf,inf,inf,,"[0, 2, 1, 15, 5, 1, 6, 12, 5, 4, 10, 2, 10, 3, 5, 5, 1, 15, 2, 9, 3, 0]",quantile_0.9,90.0
j20,9,2,proactive_quantile_0.9,60,False,inf,inf,inf,,"[0, 4, 2, 5, 15, 8, 3, 12, 1, 12, 5, 7, 8, 3, 8, 1, 7, 8, 2, 5, 1, 0]",quantile_0.9,90.0
j20,10,2,proactive_quantile_0.9,60,False,inf,inf,inf,,"[0, 2, 3, 5, 2, 1, 1, 2, 2, 3, 2, 1, 8, 3, 6, 2, 10, 4, 1, 9, 2, 0]",quantile_0.9,65.0
j20,10,2,proactive_quantile_0.9,60,False,inf,inf,inf,,"[0, 5, 3, 6, 4, 2, 3, 1, 1, 2, 2, 3, 8, 3, 10, 1, 7, 2, 3, 8, 5, 0]",quantile_0.9,65.0
