instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j30,2,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 10, 10, 8, 6, 7, 2, 4, 1, 15, 4, 9, 9, 2, 3, 10, 9, 1, 9, 6, 7, 2, 3, 11, 4, 1, 10, 2, 11, 5, 1, 0]",,,inf,inf,quantile_0.9,"[0, 10, 14, 8, 7, 10, 7, 13, 9, 14, 13, 10, 9, 3, 3, 10, 9, 2, 11, 13, 9, 3, 11, 11, 8, 2, 11, 2, 10, 9, 5, 0]",108.0
j30,2,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 4, 8, 6, 2, 3, 5, 6, 1, 9, 3, 8, 3, 1, 3, 11, 9, 2, 5, 3, 9, 1, 4, 11, 1, 1, 5, 1, 2, 5, 5, 0]",,,inf,inf,quantile_0.9,"[0, 10, 14, 8, 7, 10, 7, 13, 9, 14, 13, 10, 9, 3, 3, 10, 9, 2, 11, 13, 9, 3, 11, 11, 8, 2, 11, 2, 10, 9, 5, 0]",95.0
j30,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 10, 3, 3, 1, 2, 3, 3, 2, 1, 7, 4, 10, 10, 7, 4, 8, 10, 4, 9, 11, 1, 4, 11, 10, 2, 2, 1, 3, 7, 0]",,,inf,inf,quantile_0.9,"[0, 13, 10, 7, 13, 2, 7, 9, 7, 7, 8, 7, 9, 14, 14, 13, 8, 14, 10, 9, 14, 13, 9, 11, 10, 13, 7, 2, 3, 5, 7, 0]",86.0
j30,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 12, 2, 7, 7, 1, 4, 7, 6, 1, 4, 1, 3, 10, 8, 8, 5, 8, 9, 6, 11, 14, 2, 3, 9, 10, 1, 1, 3, 4, 5, 0]",,,inf,inf,quantile_0.9,"[0, 13, 10, 7, 13, 2, 7, 9, 7, 7, 8, 7, 9, 14, 14, 13, 8, 14, 10, 9, 14, 13, 9, 11, 10, 13, 7, 2, 3, 5, 7, 0]",96.0
j30,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 7, 4, 4, 14, 1, 4, 7, 4, 6, 8, 7, 4, 5, 7, 7, 1, 6, 4, 9, 6, 8, 7, 9, 6, 4, 1, 1, 3, 3, 1, 0]",,,inf,inf,quantile_0.9,"[0, 13, 10, 7, 13, 2, 7, 9, 7, 7, 8, 7, 9, 14, 14, 13, 8, 14, 10, 9, 14, 13, 9, 11, 10, 13, 7, 2, 3, 5, 7, 0]",90.0
j30,4,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 5, 2, 5, 3, 1, 5, 2, 4, 2, 5, 7, 7, 12, 13, 9, 2, 9, 1, 1, 5, 12, 7, 2, 7, 10, 1, 2, 2, 1, 5, 0]",,,inf,inf,quantile_0.9,"[0, 13, 10, 7, 13, 2, 7, 9, 7, 7, 8, 7, 9, 14, 14, 13, 8, 14, 10, 9, 14, 13, 9, 11, 10, 13, 7, 2, 3, 5, 7, 0]",83.0
j30,6,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 3, 1, 7, 5, 6, 7, 5, 6, 9, 11, 5, 6, 9, 8, 7, 2, 1, 3, 1, 13, 8, 1, 2, 9, 11, 9, 1, 1, 5, 1, 0]",,,inf,inf,quantile_0.9,"[0, 14, 7, 9, 5, 9, 9, 14, 9, 11, 13, 9, 11, 11, 8, 14, 8, 9, 10, 10, 13, 8, 3, 8, 11, 11, 9, 2, 3, 5, 10, 0]",101.0
j30,7,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 3, 1, 3, 2, 2, 2, 9, 2, 2, 1, 15, 2, 1, 1, 2, 2, 3, 10, 1, 4, 1, 8, 2, 2, 5, 7, 11, 2, 4, 11, 0]",,,inf,inf,quantile_0.9,"[0, 3, 9, 3, 5, 7, 3, 13, 5, 9, 7, 14, 9, 7, 7, 3, 2, 3, 10, 3, 5, 2, 13, 5, 7, 11, 14, 13, 7, 5, 10, 0]",70.0
j30,9,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 11, 10, 2, 2, 2, 5, 2, 10, 1, 6, 6, 13, 2, 11, 10, 3, 8, 2, 2, 4, 5, 1, 2, 2, 1, 11, 5, 1, 6, 12, 0]",,,inf,inf,quantile_0.9,"[0, 11, 10, 5, 5, 11, 8, 8, 11, 3, 7, 14, 14, 5, 13, 13, 3, 14, 8, 3, 10, 9, 8, 8, 2, 2, 10, 9, 3, 13, 14, 0]",114.0
j30,9,2,inf,reactive_quantile_0.9,2,60,1,False,"[0, 4, 1, 5, 2, 4, 8, 8, 12, 2, 1, 9, 12, 4, 10, 10, 2, 7, 4, 2, 10, 4, 7, 1, 1, 1, 11, 8, 2, 10, 6, 0]",,,inf,inf,quantile_0.9,"[0, 11, 10, 5, 5, 11, 8, 8, 11, 3, 7, 14, 14, 5, 13, 13, 3, 14, 8, 3, 10, 9, 8, 8, 2, 2, 10, 9, 3, 13, 14, 0]",109.0
