,instance_folder,instance_id,noise_factor,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
167,j20,17,2,7,"[0, 9, 1, 4, 2, 3, 8, 3, 1, 8, 1, 2, 3, 7, 3, 9, 1, 1, 6, 2, 12, 0]",60,0.01,Optimal,0.0,52.0
168,j20,17,2,8,"[0, 5, 1, 1, 7, 6, 2, 3, 2, 7, 1, 3, 1, 6, 1, 11, 2, 2, 1, 2, 5, 0]",60,0.034,Optimal,0.0,50.0
169,j20,17,2,9,"[0, 10, 2, 7, 6, 5, 5, 4, 1, 10, 2, 1, 4, 2, 3, 9, 2, 2, 5, 2, 10, 0]",60,0.008,Optimal,0.0,50.0
170,j20,18,2,0,"[0, 6, 1, 11, 6, 1, 1, 2, 8, 7, 3, 5, 6, 3, 6, 4, 11, 3, 5, 2, 2, 0]",60,0.007,Optimal,0.0,34.0
171,j20,18,2,1,"[0, 2, 3, 3, 7, 2, 10, 8, 7, 10, 2, 1, 2, 9, 10, 4, 11, 9, 7, 2, 4, 0]",60,0.032,Optimal,0.0,42.0
172,j20,18,2,2,"[0, 7, 2, 4, 4, 5, 9, 2, 5, 1, 4, 3, 1, 5, 11, 3, 8, 8, 3, 2, 1, 0]",60,0.007,Optimal,0.0,33.0
173,j20,18,2,3,"[0, 7, 2, 6, 8, 5, 6, 10, 4, 7, 9, 1, 3, 8, 9, 2, 8, 4, 5, 1, 7, 0]",60,0.016,Optimal,0.0,44.0
174,j20,18,2,4,"[0, 7, 1, 11, 8, 2, 2, 4, 1, 9, 7, 5, 6, 7, 4, 5, 6, 8, 6, 1, 4, 0]",60,0.009,Optimal,0.0,39.0
175,j20,18,2,5,"[0, 5, 1, 7, 8, 5, 10, 1, 3, 1, 8, 2, 8, 9, 12, 5, 5, 1, 5, 2, 7, 0]",60,0.011,Optimal,0.0,42.0
176,j20,18,2,6,"[0, 5, 2, 11, 3, 4, 2, 3, 8, 3, 7, 1, 3, 7, 8, 3, 8, 8, 1, 1, 6, 0]",60,0.008,Optimal,0.0,35.0
177,j20,18,2,7,"[0, 2, 3, 7, 7, 1, 7, 6, 2, 3, 2, 6, 5, 1, 9, 1, 10, 6, 8, 1, 2, 0]",60,0.009,Optimal,0.0,33.0
178,j20,18,2,8,"[0, 4, 2, 4, 5, 5, 7, 9, 9, 10, 3, 8, 6, 6, 6, 1, 6, 9, 6, 2, 2, 0]",60,0.011,Optimal,0.0,40.0
179,j20,18,2,9,"[0, 2, 2, 11, 8, 1, 11, 4, 5, 3, 1, 4, 6, 2, 4, 5, 4, 1, 7, 1, 6, 0]",60,0.008,Optimal,0.0,37.0
180,j20,19,2,0,"[0, 8, 1, 1, 11, 2, 1, 3, 2, 9, 7, 2, 1, 6, 8, 1, 5, 4, 5, 3, 5, 0]",60,0.009,Optimal,0.0,36.0
181,j20,19,2,1,"[0, 5, 1, 2, 9, 2, 2, 10, 1, 8, 8, 2, 2, 8, 12, 2, 1, 5, 2, 1, 1, 0]",60,0.008,Optimal,0.0,37.0
182,j20,19,2,2,"[0, 6, 3, 2, 10, 3, 4, 9, 6, 3, 4, 1, 1, 3, 14, 1, 11, 5, 1, 4, 2, 0]",60,0.009,Optimal,0.0,37.0
183,j20,19,2,3,"[0, 5, 1, 1, 11, 3, 3, 12, 9, 8, 4, 2, 1, 9, 7, 2, 6, 2, 4, 1, 1, 0]",60,0.008,Optimal,0.0,34.0
184,j20,19,2,4,"[0, 5, 3, 2, 9, 2, 4, 13, 1, 10, 8, 2, 2, 3, 6, 1, 9, 6, 6, 5, 6, 0]",60,0.009,Optimal,0.0,37.0
185,j20,19,2,5,"[0, 9, 3, 1, 7, 2, 1, 14, 5, 6, 8, 2, 2, 6, 12, 1, 3, 1, 6, 3, 5, 0]",60,0.008,Optimal,0.0,34.0
186,j20,19,2,6,"[0, 4, 2, 1, 12, 1, 5, 3, 2, 11, 9, 1, 2, 3, 5, 1, 8, 3, 3, 1, 2, 0]",60,0.009,Optimal,0.0,38.0
187,j20,19,2,7,"[0, 5, 3, 1, 4, 1, 7, 8, 2, 12, 5, 1, 1, 8, 8, 2, 2, 3, 2, 5, 3, 0]",60,0.008,Optimal,0.0,34.0
188,j20,19,2,8,"[0, 3, 2, 1, 11, 2, 1, 12, 4, 11, 2, 1, 2, 6, 7, 2, 7, 6, 1, 4, 1, 0]",60,0.008,Optimal,0.0,32.0
189,j20,19,2,9,"[0, 14, 2, 1, 9, 2, 6, 7, 6, 10, 6, 1, 2, 3, 4, 2, 9, 7, 6, 1, 5, 0]",60,0.016,Optimal,0.0,36.0
190,j20,20,2,0,"[0, 2, 14, 10, 11, 2, 8, 1, 3, 2, 8, 2, 7, 2, 3, 5, 7, 6, 3, 5, 1, 0]",60,0.003,Infeasible,,
191,j20,20,2,1,"[0, 1, 5, 6, 9, 2, 2, 3, 3, 7, 8, 2, 7, 2, 2, 1, 5, 2, 9, 9, 2, 0]",60,0.003,Infeasible,,
192,j20,20,2,2,"[0, 2, 13, 11, 10, 3, 8, 3, 8, 2, 4, 1, 9, 2, 4, 5, 3, 5, 1, 4, 2, 0]",60,0.003,Infeasible,,
193,j20,20,2,3,"[0, 1, 3, 6, 11, 3, 8, 3, 12, 1, 7, 2, 4, 8, 5, 4, 6, 2, 4, 7, 1, 0]",60,0.003,Infeasible,,
194,j20,20,2,4,"[0, 1, 5, 12, 9, 2, 8, 1, 13, 7, 1, 1, 8, 8, 2, 2, 6, 4, 1, 9, 2, 0]",60,0.003,Infeasible,,
195,j20,20,2,5,"[0, 2, 9, 6, 7, 3, 3, 1, 14, 6, 8, 2, 9, 4, 5, 4, 5, 7, 5, 8, 2, 0]",60,0.028,Optimal,0.0,50.0
196,j20,20,2,6,"[0, 1, 12, 2, 4, 1, 6, 3, 10, 5, 2, 2, 10, 1, 3, 5, 5, 1, 2, 10, 1, 0]",60,0.035,Optimal,0.0,43.0
197,j20,20,2,7,"[0, 1, 6, 3, 4, 1, 5, 3, 13, 7, 1, 2, 3, 7, 3, 1, 7, 6, 2, 11, 1, 0]",60,0.045,Optimal,0.0,47.0
198,j20,20,2,8,"[0, 1, 3, 8, 7, 2, 2, 3, 4, 6, 5, 1, 1, 8, 1, 2, 6, 1, 10, 4, 2, 0]",60,0.04,Optimal,0.0,36.0
199,j20,20,2,9,"[0, 2, 7, 6, 8, 2, 1, 1, 14, 2, 3, 2, 6, 6, 5, 6, 1, 6, 9, 2, 2, 0]",60,0.003,Infeasible,,
200,j20,21,2,0,"[0, 6, 4, 1, 1, 6, 3, 3, 2, 10, 2, 9, 2, 3, 5, 6, 3, 5, 3, 5, 2, 0]",60,0.007,Optimal,0.0,30.0
201,j20,21,2,1,"[0, 8, 2, 2, 3, 1, 9, 12, 2, 10, 2, 9, 2, 2, 1, 2, 1, 1, 4, 3, 2, 0]",60,0.006,Optimal,0.0,30.0
202,j20,21,2,2,"[0, 9, 7, 2, 3, 6, 4, 12, 4, 7, 1, 4, 2, 5, 1, 4, 2, 3, 1, 5, 2, 0]",60,0.007,Optimal,0.0,30.0
203,j20,21,2,3,"[0, 3, 8, 2, 3, 9, 9, 12, 4, 10, 3, 10, 2, 5, 6, 4, 7, 1, 1, 3, 1, 0]",60,0.007,Optimal,0.0,32.0
204,j20,21,2,4,"[0, 8, 8, 2, 2, 8, 6, 13, 7, 3, 1, 10, 2, 2, 2, 4, 1, 1, 7, 5, 2, 0]",60,0.007,Optimal,0.0,30.0
205,j20,21,2,5,"[0, 7, 3, 1, 2, 8, 11, 14, 5, 14, 1, 7, 2, 8, 5, 1, 5, 3, 1, 3, 2, 0]",60,0.007,Optimal,0.0,30.0
206,j20,21,2,6,"[0, 2, 8, 2, 1, 5, 3, 4, 7, 12, 1, 5, 2, 2, 3, 8, 3, 3, 7, 1, 2, 0]",60,0.007,Optimal,0.0,30.0
207,j20,21,2,7,"[0, 3, 7, 1, 3, 8, 10, 3, 7, 8, 2, 13, 1, 7, 1, 7, 6, 6, 2, 3, 2, 0]",60,0.007,Optimal,0.0,33.0
208,j20,21,2,8,"[0, 6, 5, 1, 1, 8, 11, 12, 6, 10, 1, 12, 2, 2, 5, 5, 4, 7, 9, 4, 2, 0]",60,0.007,Optimal,0.0,32.0
209,j20,21,2,9,"[0, 9, 4, 2, 3, 8, 8, 8, 5, 8, 1, 8, 1, 2, 2, 9, 7, 6, 8, 1, 1, 0]",60,0.007,Optimal,0.0,32.0
210,j20,22,2,0,"[0, 6, 2, 1, 11, 11, 6, 3, 1, 2, 5, 8, 6, 5, 7, 2, 3, 5, 8, 3, 5, 0]",60,0.007,Optimal,0.0,38.0
211,j20,22,2,1,"[0, 3, 1, 2, 10, 11, 2, 10, 7, 1, 2, 2, 8, 8, 6, 1, 2, 2, 3, 1, 2, 0]",60,0.008,Optimal,0.0,39.0
212,j20,22,2,2,"[0, 9, 1, 2, 6, 12, 10, 11, 7, 4, 2, 2, 4, 5, 1, 2, 4, 5, 13, 1, 1, 0]",60,0.006,Optimal,0.0,39.0
213,j20,22,2,3,"[0, 4, 2, 1, 3, 6, 10, 5, 8, 3, 2, 1, 7, 2, 4, 2, 7, 8, 7, 2, 2, 0]",60,0.007,Optimal,0.0,37.0
214,j20,22,2,4,"[0, 4, 1, 1, 3, 4, 11, 10, 8, 2, 4, 5, 3, 7, 7, 1, 1, 8, 10, 2, 2, 0]",60,0.008,Optimal,0.0,38.0
215,j20,22,2,5,"[0, 4, 1, 1, 9, 6, 6, 9, 3, 5, 4, 6, 4, 8, 6, 1, 4, 5, 14, 1, 7, 0]",60,0.008,Optimal,0.0,43.0
216,j20,22,2,6,"[0, 5, 2, 2, 7, 11, 1, 5, 1, 3, 5, 2, 8, 2, 1, 1, 5, 5, 3, 1, 2, 0]",60,0.007,Optimal,0.0,37.0
217,j20,22,2,7,"[0, 9, 1, 2, 4, 4, 8, 5, 3, 1, 2, 3, 7, 7, 3, 2, 1, 7, 8, 2, 3, 0]",60,0.008,Optimal,0.0,38.0
218,j20,22,2,8,"[0, 5, 1, 1, 9, 7, 2, 5, 2, 5, 3, 1, 8, 6, 1, 2, 6, 8, 3, 2, 4, 0]",60,0.009,Optimal,0.0,39.0
219,j20,22,2,9,"[0, 2, 1, 2, 7, 6, 7, 11, 4, 1, 4, 2, 3, 8, 6, 2, 5, 6, 11, 2, 1, 0]",60,0.008,Optimal,0.0,39.0
220,j20,23,2,0,"[0, 2, 14, 11, 2, 14, 2, 3, 1, 4, 5, 8, 9, 12, 3, 5, 6, 3, 5, 2, 5, 0]",60,0.003,Infeasible,,
221,j20,23,2,1,"[0, 3, 5, 7, 2, 4, 2, 3, 1, 12, 2, 8, 9, 12, 2, 1, 2, 1, 9, 2, 4, 0]",60,0.003,Infeasible,,
222,j20,23,2,2,"[0, 3, 12, 11, 3, 10, 2, 9, 2, 4, 2, 4, 7, 11, 2, 4, 5, 1, 4, 2, 3, 0]",60,0.003,Infeasible,,
223,j20,23,2,3,"[0, 1, 7, 12, 3, 10, 2, 13, 2, 11, 2, 4, 10, 10, 5, 4, 6, 2, 4, 1, 1, 0]",60,0.003,Infeasible,,
224,j20,23,2,4,"[0, 1, 5, 13, 2, 10, 2, 15, 1, 3, 1, 8, 10, 4, 2, 4, 1, 1, 7, 1, 3, 0]",60,0.003,Infeasible,,
225,j20,23,2,5,"[0, 1, 14, 8, 2, 11, 2, 15, 2, 7, 5, 8, 10, 7, 2, 1, 3, 1, 8, 1, 2, 0]",60,0.003,Infeasible,,
226,j20,23,2,6,"[0, 2, 11, 13, 1, 7, 1, 15, 2, 15, 2, 1, 5, 6, 2, 3, 8, 3, 7, 1, 2, 0]",60,0.003,Infeasible,,
227,j20,23,2,7,"[0, 3, 9, 9, 3, 10, 2, 3, 1, 8, 2, 3, 7, 9, 1, 2, 3, 2, 6, 1, 3, 0]",60,0.003,Infeasible,,
228,j20,23,2,8,"[0, 1, 10, 11, 2, 8, 2, 3, 2, 6, 2, 2, 7, 7, 4, 1, 9, 4, 3, 2, 5, 0]",60,0.003,Infeasible,,
229,j20,23,2,9,"[0, 2, 11, 8, 1, 14, 2, 4, 2, 11, 1, 5, 13, 6, 5, 3, 1, 6, 4, 2, 2, 0]",60,0.003,Infeasible,,
230,j20,24,2,0,"[0, 2, 14, 9, 2, 2, 4, 7, 3, 1, 2, 5, 9, 6, 15, 1, 12, 3, 1, 7, 6, 0]",60,0.008,Optimal,0.0,50.0
231,j20,24,2,1,"[0, 1, 7, 3, 1, 8, 2, 3, 10, 7, 1, 7, 11, 2, 10, 2, 9, 2, 2, 1, 2, 0]",60,0.007,Optimal,0.0,47.0
232,j20,24,2,2,"[0, 1, 11, 4, 2, 3, 2, 10, 10, 4, 3, 6, 3, 2, 6, 1, 11, 2, 1, 3, 5, 0]",60,0.02,Optimal,0.0,49.0
233,j20,24,2,3,"[0, 1, 6, 3, 2, 1, 5, 11, 5, 3, 2, 1, 8, 2, 6, 2, 10, 6, 1, 4, 6, 0]",60,0.007,Optimal,0.0,48.0
234,j20,24,2,4,"[0, 2, 6, 7, 1, 1, 3, 12, 10, 2, 1, 3, 2, 1, 10, 2, 4, 2, 2, 4, 1, 0]",60,0.007,Optimal,0.0,49.0
235,j20,24,2,5,"[0, 1, 9, 5, 2, 7, 3, 7, 14, 6, 1, 4, 6, 7, 7, 2, 10, 6, 1, 2, 1, 0]",60,0.011,Optimal,0.0,48.0
236,j20,24,2,6,"[0, 1, 5, 1, 2, 3, 5, 3, 10, 2, 1, 3, 6, 1, 15, 2, 12, 1, 3, 4, 2, 0]",60,0.035,Optimal,0.0,50.0
237,j20,24,2,7,"[0, 1, 10, 3, 1, 7, 1, 11, 5, 7, 3, 3, 9, 8, 3, 1, 8, 2, 3, 5, 7, 0]",60,0.006,Optimal,0.0,48.0
238,j20,24,2,8,"[0, 1, 9, 6, 2, 2, 3, 3, 8, 5, 3, 1, 9, 6, 11, 2, 8, 8, 1, 2, 4, 0]",60,0.007,Optimal,0.0,47.0
239,j20,24,2,9,"[0, 2, 4, 5, 1, 4, 1, 10, 14, 2, 3, 8, 7, 6, 7, 2, 11, 6, 1, 6, 2, 0]",60,0.007,Optimal,0.0,49.0
240,j20,25,2,0,"[0, 2, 4, 5, 1, 2, 7, 2, 1, 3, 2, 10, 5, 9, 11, 3, 7, 7, 6, 1, 1, 0]",60,0.007,Optimal,0.0,30.0
241,j20,25,2,1,"[0, 1, 3, 5, 6, 7, 4, 1, 8, 10, 2, 4, 1, 9, 11, 10, 10, 6, 7, 2, 2, 0]",60,0.007,Optimal,0.0,30.0
242,j20,25,2,2,"[0, 1, 5, 2, 1, 1, 5, 2, 9, 10, 4, 9, 2, 12, 5, 5, 11, 2, 4, 1, 3, 0]",60,0.007,Optimal,0.0,32.0
243,j20,25,2,3,"[0, 1, 1, 6, 4, 2, 4, 2, 1, 7, 2, 5, 3, 12, 10, 7, 12, 4, 7, 2, 2, 0]",60,0.008,Optimal,0.0,28.0
244,j20,25,2,4,"[0, 1, 4, 6, 2, 4, 8, 1, 1, 5, 3, 10, 2, 10, 5, 11, 3, 1, 2, 2, 2, 0]",60,0.008,Optimal,0.0,31.0
245,j20,25,2,5,"[0, 1, 1, 6, 6, 7, 6, 2, 7, 5, 5, 14, 4, 10, 10, 5, 7, 6, 5, 2, 1, 0]",60,0.008,Optimal,0.0,35.0
246,j20,25,2,6,"[0, 1, 3, 1, 6, 3, 9, 1, 2, 10, 2, 11, 3, 7, 2, 2, 15, 2, 1, 1, 2, 0]",60,0.007,Optimal,0.0,30.0
247,j20,25,2,7,"[0, 3, 5, 5, 8, 3, 12, 1, 1, 12, 3, 9, 3, 10, 9, 1, 9, 6, 2, 1, 1, 0]",60,0.012,Optimal,0.0,31.0
248,j20,25,2,8,"[0, 3, 1, 7, 6, 6, 3, 1, 2, 8, 5, 13, 1, 10, 10, 10, 8, 1, 2, 2, 2, 0]",60,0.008,Optimal,0.0,34.0
249,j20,25,2,9,"[0, 2, 5, 5, 4, 7, 10, 2, 9, 14, 2, 5, 5, 8, 10, 6, 11, 6, 4, 2, 2, 0]",60,0.009,Optimal,0.0,30.0
250,j20,26,2,0,"[0, 6, 10, 12, 2, 2, 1, 2, 5, 10, 5, 7, 10, 3, 6, 3, 5, 14, 13, 3, 7, 0]",60,0.008,Optimal,0.0,41.0
251,j20,26,2,1,"[0, 2, 3, 10, 3, 2, 1, 2, 2, 10, 2, 2, 1, 2, 10, 1, 4, 13, 12, 9, 10, 0]",60,0.007,Optimal,0.0,43.0
252,j20,26,2,2,"[0, 4, 8, 8, 2, 11, 2, 5, 1, 4, 4, 5, 11, 5, 2, 4, 3, 3, 7, 10, 5, 0]",60,0.007,Optimal,0.0,44.0
253,j20,26,2,3,"[0, 3, 11, 11, 3, 11, 2, 5, 4, 8, 2, 4, 7, 9, 2, 3, 8, 10, 12, 8, 6, 0]",60,0.007,Optimal,0.0,42.0
254,j20,26,2,4,"[0, 5, 12, 3, 1, 9, 2, 2, 2, 6, 1, 1, 7, 5, 7, 3, 6, 14, 10, 9, 14, 0]",60,0.007,Optimal,0.0,43.0
255,j20,26,2,5,"[0, 5, 6, 7, 2, 6, 2, 1, 5, 5, 1, 6, 11, 8, 3, 2, 9, 13, 7, 1, 15, 0]",60,0.007,Optimal,0.0,41.0
256,j20,26,2,6,"[0, 2, 11, 11, 3, 5, 2, 3, 5, 15, 3, 3, 7, 1, 11, 3, 7, 9, 5, 8, 10, 0]",60,0.007,Optimal,0.0,43.0
257,j20,26,2,7,"[0, 1, 8, 8, 2, 12, 1, 1, 7, 8, 2, 3, 2, 6, 6, 3, 1, 10, 11, 10, 8, 0]",60,0.006,Optimal,0.0,44.0
258,j20,26,2,8,"[0, 1, 11, 6, 2, 3, 1, 5, 5, 14, 1, 4, 9, 3, 9, 5, 6, 11, 8, 9, 14, 0]",60,0.007,Optimal,0.0,43.0
259,j20,26,2,9,"[0, 2, 3, 11, 3, 9, 1, 5, 3, 6, 5, 3, 1, 4, 7, 2, 3, 7, 6, 1, 9, 0]",60,0.006,Optimal,0.0,41.0
260,j20,27,2,0,"[0, 8, 4, 9, 12, 14, 2, 2, 1, 2, 5, 9, 2, 1, 7, 2, 3, 7, 1, 6, 3, 0]",60,0.007,Optimal,0.0,61.0
261,j20,27,2,1,"[0, 7, 4, 3, 7, 10, 2, 3, 2, 1, 2, 11, 2, 2, 7, 2, 2, 3, 1, 2, 1, 0]",60,0.007,Optimal,0.0,60.0
262,j20,27,2,2,"[0, 11, 6, 4, 13, 12, 1, 9, 2, 2, 2, 5, 1, 1, 2, 1, 3, 7, 1, 6, 4, 0]",60,0.015,Optimal,0.0,61.0
263,j20,27,2,3,"[0, 12, 3, 1, 7, 12, 3, 9, 2, 3, 2, 10, 1, 2, 4, 3, 6, 7, 2, 6, 2, 0]",60,0.013,Optimal,0.0,61.0
264,j20,27,2,4,"[0, 6, 7, 9, 3, 5, 3, 9, 2, 2, 4, 12, 1, 3, 1, 1, 2, 4, 2, 4, 1, 0]",60,0.01,Optimal,0.0,60.0
265,j20,27,2,5,"[0, 11, 6, 7, 7, 8, 3, 4, 1, 4, 4, 9, 2, 1, 4, 1, 4, 7, 1, 5, 5, 0]",60,0.007,Optimal,0.0,60.0
266,j20,27,2,6,"[0, 12, 1, 3, 3, 13, 1, 3, 2, 2, 1, 12, 1, 1, 1, 1, 2, 12, 1, 3, 4, 0]",60,0.009,Optimal,0.0,60.0
267,j20,27,2,7,"[0, 4, 3, 8, 5, 13, 3, 2, 2, 3, 3, 9, 2, 1, 7, 2, 2, 13, 1, 7, 1, 0]",60,0.01,Optimal,0.0,62.0
268,j20,27,2,8,"[0, 9, 6, 2, 5, 4, 2, 6, 1, 1, 1, 11, 2, 1, 2, 2, 2, 7, 1, 4, 1, 0]",60,0.007,Optimal,0.0,60.0
269,j20,27,2,9,"[0, 14, 8, 9, 14, 12, 3, 9, 2, 5, 1, 7, 1, 2, 4, 2, 2, 11, 1, 6, 1, 0]",60,0.008,Optimal,0.0,61.0
270,j20,28,2,0,"[0, 6, 9, 10, 2, 1, 1, 4, 9, 6, 5, 9, 2, 3, 6, 3, 6, 3, 5, 14, 13, 0]",60,0.02,Optimal,0.0,39.0
271,j20,28,2,1,"[0, 3, 5, 8, 2, 2, 8, 3, 8, 6, 2, 12, 2, 3, 11, 2, 1, 1, 2, 11, 11, 0]",60,0.009,Optimal,0.0,33.0
272,j20,28,2,2,"[0, 4, 11, 10, 1, 8, 4, 9, 7, 2, 2, 6, 1, 1, 3, 1, 3, 1, 1, 6, 12, 0]",60,0.008,Optimal,0.0,38.0
273,j20,28,2,3,"[0, 3, 1, 5, 2, 3, 8, 10, 12, 2, 1, 9, 2, 3, 9, 2, 5, 2, 2, 6, 9, 0]",60,0.008,Optimal,0.0,30.0
274,j20,28,2,4,"[0, 9, 1, 3, 3, 8, 8, 12, 9, 4, 5, 13, 3, 3, 2, 1, 8, 2, 2, 6, 3, 0]",60,0.009,Optimal,0.0,38.0
275,j20,28,2,5,"[0, 9, 7, 5, 2, 7, 3, 15, 7, 4, 8, 11, 1, 1, 6, 2, 5, 2, 1, 5, 3, 0]",60,0.01,Optimal,0.0,40.0
276,j20,28,2,6,"[0, 11, 8, 2, 2, 9, 5, 3, 3, 7, 5, 12, 1, 3, 5, 2, 3, 1, 5, 10, 5, 0]",60,0.014,Optimal,0.0,42.0
277,j20,28,2,7,"[0, 11, 7, 1, 2, 3, 7, 9, 4, 1, 7, 8, 2, 3, 6, 3, 1, 3, 6, 4, 5, 0]",60,0.009,Optimal,0.0,37.0
278,j20,28,2,8,"[0, 2, 6, 5, 3, 1, 8, 11, 11, 6, 8, 3, 2, 2, 3, 3, 6, 1, 5, 14, 9, 0]",60,0.009,Optimal,0.0,33.0
279,j20,28,2,9,"[0, 9, 9, 10, 3, 8, 6, 8, 6, 6, 1, 8, 1, 2, 3, 2, 8, 2, 1, 10, 3, 0]",60,0.009,Optimal,0.0,38.0
280,j20,29,2,0,"[0, 8, 4, 10, 2, 14, 1, 1, 4, 8, 5, 3, 12, 3, 5, 3, 2, 3, 5, 1, 13, 0]",60,0.007,Optimal,0.0,51.0
281,j20,29,2,1,"[0, 5, 5, 9, 2, 4, 1, 7, 12, 10, 2, 2, 3, 2, 1, 1, 2, 4, 9, 3, 10, 0]",60,0.006,Optimal,0.0,50.0
282,j20,29,2,2,"[0, 6, 2, 11, 4, 7, 1, 2, 14, 11, 5, 1, 6, 3, 1, 1, 2, 3, 8, 3, 12, 0]",60,0.006,Optimal,0.0,50.0
283,j20,29,2,3,"[0, 11, 2, 5, 7, 10, 5, 6, 12, 4, 1, 1, 5, 8, 2, 1, 1, 7, 1, 1, 10, 0]",60,0.003,Infeasible,,
284,j20,29,2,4,"[0, 10, 2, 3, 6, 6, 1, 9, 9, 5, 3, 1, 14, 6, 4, 2, 1, 4, 5, 3, 7, 0]",60,0.007,Optimal,0.0,50.0
285,j20,29,2,5,"[0, 10, 5, 11, 1, 5, 1, 11, 10, 2, 2, 1, 13, 5, 1, 1, 2, 7, 9, 3, 6, 0]",60,0.007,Optimal,0.0,50.0
286,j20,29,2,6,"[0, 4, 3, 9, 3, 13, 1, 10, 5, 7, 3, 1, 9, 6, 2, 3, 1, 7, 1, 3, 8, 0]",60,0.007,Optimal,0.0,50.0
287,j20,29,2,7,"[0, 4, 3, 3, 6, 7, 3, 1, 10, 9, 2, 2, 10, 1, 2, 2, 2, 7, 5, 1, 14, 0]",60,0.007,Optimal,0.0,52.0
288,j20,29,2,8,"[0, 9, 1, 10, 4, 12, 3, 8, 8, 6, 5, 2, 11, 6, 1, 2, 2, 2, 2, 2, 11, 0]",60,0.007,Optimal,0.0,49.0
289,j20,29,2,9,"[0, 10, 1, 12, 6, 6, 5, 3, 3, 4, 2, 3, 7, 4, 1, 3, 1, 6, 8, 3, 13, 0]",60,0.004,Infeasible,,
290,j20,30,2,0,"[0, 2, 4, 1, 11, 11, 4, 2, 1, 1, 3, 5, 6, 15, 7, 12, 5, 5, 1, 6, 4, 0]",60,0.003,Infeasible,,
291,j20,30,2,1,"[0, 1, 4, 1, 13, 4, 5, 2, 8, 2, 3, 7, 1, 9, 6, 12, 12, 8, 2, 7, 11, 0]",60,0.022,Optimal,0.0,52.0
292,j20,30,2,2,"[0, 2, 1, 1, 4, 10, 1, 2, 4, 3, 11, 1, 7, 10, 4, 9, 8, 2, 2, 4, 6, 0]",60,0.003,Infeasible,,
293,j20,30,2,3,"[0, 1, 2, 1, 13, 6, 1, 2, 4, 2, 4, 1, 5, 12, 8, 5, 10, 8, 1, 9, 8, 0]",60,0.023,Optimal,0.0,51.0
294,j20,30,2,4,"[0, 2, 4, 3, 10, 6, 4, 2, 4, 7, 10, 1, 3, 13, 8, 10, 12, 8, 2, 1, 10, 0]",60,0.022,Optimal,0.0,55.0
295,j20,30,2,5,"[0, 2, 2, 2, 6, 2, 1, 2, 7, 5, 7, 7, 3, 15, 4, 8, 14, 8, 2, 9, 6, 0]",60,0.025,Optimal,0.0,50.0
296,j20,30,2,6,"[0, 1, 5, 2, 7, 11, 1, 1, 3, 1, 12, 5, 2, 10, 2, 11, 13, 5, 1, 1, 3, 0]",60,0.031,Optimal,0.0,45.0
297,j20,30,2,7,"[0, 1, 5, 2, 11, 4, 4, 2, 3, 5, 9, 3, 3, 9, 1, 12, 5, 7, 1, 3, 9, 0]",60,0.023,Optimal,0.0,53.0
298,j20,30,2,8,"[0, 2, 1, 3, 8, 3, 3, 1, 7, 1, 8, 6, 6, 4, 3, 4, 8, 5, 1, 1, 9, 0]",60,0.003,Infeasible,,
299,j20,30,2,9,"[0, 2, 1, 2, 8, 9, 1, 2, 4, 2, 3, 7, 6, 7, 5, 14, 9, 6, 1, 9, 11, 0]",60,0.003,Infeasible,,
300,j20,31,2,0,"[0, 8, 1, 9, 8, 12, 2, 8, 1, 1, 4, 5, 10, 7, 2, 5, 5, 8, 3, 7, 3, 0]",60,0.003,Infeasible,,
301,j20,31,2,1,"[0, 7, 2, 2, 8, 3, 1, 12, 2, 2, 9, 2, 4, 1, 1, 4, 1, 11, 4, 13, 9, 0]",60,0.072,Optimal,0.0,80.0
302,j20,31,2,2,"[0, 10, 3, 6, 2, 12, 2, 7, 1, 2, 14, 5, 13, 5, 1, 6, 2, 5, 1, 7, 3, 0]",60,0.003,Infeasible,,
303,j20,31,2,3,"[0, 10, 3, 9, 7, 12, 2, 10, 5, 2, 8, 2, 6, 7, 1, 3, 3, 13, 8, 10, 8, 0]",60,0.003,Infeasible,,
304,j20,31,2,4,"[0, 6, 1, 1, 1, 10, 2, 4, 2, 2, 6, 1, 11, 7, 1, 8, 3, 14, 6, 14, 8, 0]",60,0.003,Infeasible,,
305,j20,31,2,5,"[0, 11, 1, 5, 7, 7, 2, 10, 5, 2, 3, 5, 5, 1, 2, 13, 5, 4, 8, 12, 9, 0]",60,60.0,Unknown,,
306,j20,31,2,6,"[0, 13, 1, 5, 1, 4, 1, 15, 2, 1, 5, 4, 4, 3, 1, 15, 3, 13, 7, 3, 3, 0]",60,60.005,Unknown,,
307,j20,31,2,7,"[0, 9, 3, 3, 8, 10, 1, 9, 2, 1, 7, 1, 9, 6, 2, 4, 3, 4, 6, 7, 1, 0]",60,0.003,Infeasible,,
308,j20,31,2,8,"[0, 10, 2, 9, 2, 8, 2, 3, 2, 2, 12, 2, 7, 5, 2, 9, 1, 14, 9, 14, 3, 0]",60,0.003,Infeasible,,
309,j20,31,2,9,"[0, 10, 2, 6, 5, 8, 1, 8, 1, 2, 14, 2, 4, 9, 1, 10, 1, 13, 4, 7, 3, 0]",60,0.004,Infeasible,,
