method,instance,noise,avg_makespan,var_makespan,avg_online_time,var_online_time,avg_offline_time,var_offline_time
proactive_robust,j10,1,29.92222222222222,63.077427334570196,0.0006019111032838681,9.114143259617676e-08,0.08661867203535852,0.0028549952673568592
reactive,j10,1,26.95740740740741,59.37295059437916,0.12121903719725427,0.0012452835135600131,0.08661867203535852,0.0028549952673568592
stnu,j10,1,23.11111111111111,34.21397649969078,0.008880939307036172,9.88868759234046e-06,0.6988710893525018,0.0347335437871145
