instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_quantile_0.75,60,True,27,0.783195972442627,0.000774383544921875,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 6, 8, 8, 8, 7, 1, 4, 3, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 6, 8, 8, 8, 7, 1, 4, 3, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,30,4.067336082458496,0.012081146240234375,"[0, 0, 0, 0, 8, 16, 8, 23, 27, 16, 8, 0, 0, 0, 0, 0, 0, 0, 30]","""[0, 6, 8, 8, 8, 7, 1, 4, 3, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,27,0.05515694618225098,0.0007696151733398438,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 5, 9, 8, 3, 5, 2, 4, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 5, 9, 8, 3, 5, 2, 4, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,21,0.7816762924194336,0.011903762817382812,"[0, 0, 0, 0, 8, 11, 9, 16, 20, 12, 8, 0, 0, 0, 0, 0, 0, 0, 21]","""[0, 5, 9, 8, 3, 5, 2, 4, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,27,0.08316993713378906,0.0007679462432861328,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 4, 7, 7, 5, 5, 2, 5, 1, 1, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 4, 7, 7, 5, 5, 2, 5, 1, 1, 7, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,23,0.7339849472045898,0.011214256286621094,"[0, 0, 0, 0, 7, 12, 7, 17, 22, 14, 7, 0, 0, 0, 0, 0, 0, 0, 23]","""[0, 4, 7, 7, 5, 5, 2, 5, 1, 1, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,27,0.04802989959716797,0.0007579326629638672,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 3, 7, 8, 3, 4, 1, 3, 4, 3, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 3, 7, 8, 3, 4, 1, 3, 4, 3, 7, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,13,1.529865026473999,0.01125192642211914,"[0, 0, 0, 0, 1, 3, 2, 9, 12, 3, 2, 0, 0, 0, 0, 0, 0, 0, 13]","""[0, 2, 1, 1, 2, 5, 1, 3, 1, 1, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,27,0.04993391036987305,0.0008141994476318359,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 3, 10, 5, 7, 4, 2, 3, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 3, 10, 5, 7, 4, 2, 3, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,20,1.5162789821624756,0.011315584182739258,"[0, 0, 0, 0, 5, 12, 10, 16, 19, 12, 5, 0, 0, 0, 0, 0, 0, 0, 20]","""[0, 3, 10, 5, 7, 4, 2, 3, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,27,0.04262399673461914,0.0007538795471191406,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 3, 6, 6, 4, 7, 2, 4, 3, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,True,27,0.04262399673461914,0.1031031608581543,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 27]","[0, 3, 6, 6, 4, 7, 2, 4, 3, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,15,1.6807441711425781,0.01131439208984375,"[0, 0, 0, 0, 1, 2, 4, 10, 13, 6, 2, 0, 0, 0, 0, 0, 0, 0, 15]","""[0, 2, 4, 1, 1, 3, 2, 3, 2, 1, 8, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,27,0.05553030967712402,0.00077056884765625,"[0, 0, 0, 0, 7, 13, 8, 20, 24, 13, 7, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 5, 10, 7, 5, 9, 2, 6, 4, 1, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 5, 10, 7, 5, 9, 2, 6, 4, 1, 6, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,15,0.883075475692749,0.010990381240844727,"[0, 0, 0, 0, 2, 3, 2, 8, 11, 3, 2, 0, 0, 0, 0, 0, 0, 0, 15]","""[0, 2, 2, 2, 1, 2, 1, 3, 4, 2, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
