instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
MFJS1,1.0,stnu,10,1,41,1.165656328201294,0.18836069107055664,"[12, 20, 25, 25, 34, 37, 5, 8, 12, 0, 3, 5, 20, 26, 29]","""[8 5 4 9 3 4 3 4 8 3 2 4 6 3 6]"""
MFJS1,1.0,stnu,10,1,45,1.165656328201294,0.17555904388427734,"[14, 22, 24, 24, 33, 41, 6, 10, 16, 0, 4, 12, 22, 30, 33]","""[8 2 5 9 8 4 4 6 5 4 8 5 8 3 3]"""
MFJS10,1.0,stnu,10,0,nan,11.809078454971313,0.0,{},{}
MFJS2,1.0,stnu,10,1,38,2.8574929237365723,0.1642308235168457,"[13, 21, 26, 0, 3, 9, 10, 13, 20, 0, 6, 13, 21, 26, 32]","""[8 5 9 3 6 8 3 7 9 6 7 3 5 6 6]"""
MFJS2,1.0,stnu,10,1,47,2.8574929237365723,0.15650534629821777,"[13, 17, 26, 0, 3, 10, 9, 13, 19, 0, 5, 11, 20, 30, 39]","""[ 4  9  7  3  7  5  4  6  6  5  6  6 10  9  8]"""
MFJS3,1.0,stnu,10,0,nan,1.9500553607940674,0.0,{},{}
MFJS4,1.0,stnu,10,0,nan,2.8913333415985107,0.0,{},{}
MFJS5,1.0,stnu,10,0,nan,3.558870792388916,0.0,{},{}
MFJS6,1.0,stnu,10,0,nan,4.255112886428833,0.0,{},{}
MFJS7,1.0,stnu,10,1,91,12.104869842529297,0.5468113422393799,"[34, 42, 46, 49, 14, 20, 26, 28, 0, 10, 14, 21, 52, 56, 60, 63, 63, 71, 77, 85, 60, 67, 75, 82, 33, 39, 42, 49, 28, 34, 38, 46]","""[ 8  4  3  7  6  6  2  7 10  4  7  4  4  4  3  7  8  6  8  6  7  8  7  9\n  6  3  7  3  6  4  8  8]"""
MFJS7,1.0,stnu,10,1,91,12.104869842529297,0.74070143699646,"[32, 38, 43, 48, 11, 16, 23, 26, 0, 6, 11, 18, 51, 55, 62, 64, 65, 71, 77, 82, 62, 65, 73, 81, 31, 35, 41, 47, 26, 32, 38, 42]","""[ 6  5  5  4  5  7  3  9  6  5  7  3  4  7  2  3  6  6  5  8  3  8  8 10\n  4  6  6  6  6  6  4  7]"""
MFJS8,1.0,stnu,10,0,nan,12.273388862609863,0.0,{},{}
MFJS9,1.0,stnu,10,0,nan,11.4963538646698,0.0,{},{}
SFJS1,1.0,stnu,10,1,12,2.2005956172943115,0.03767204284667969,"[0, 7, 0, 5]","""[7 4 5 7]"""
SFJS1,1.0,stnu,10,1,11,2.2005956172943115,0.03996467590332031,"[0, 5, 0, 8]","""[5 6 8 2]"""
SFJS10,1.0,stnu,10,1,40,2.318216562271118,0.13645482063293457,"[23, 28, 35, 8, 10, 16, 19, 23, 33, 0, 2, 12]","""[ 5  7  3  2  6  7  4 10  7  2 10  5]"""
SFJS10,1.0,stnu,10,1,39,2.318216562271118,0.13042855262756348,"[21, 27, 33, 7, 9, 14, 17, 25, 32, 0, 3, 7]","""[6 6 6 2 5 6 8 7 6 3 4 5]"""
SFJS2,1.0,stnu,10,1,14,1.8147552013397217,0.04380369186401367,"[0, 8, 0, 3]","""[8 6 3 7]"""
SFJS2,1.0,stnu,10,1,12,1.8147552013397217,0.03647136688232422,"[0, 7, 0, 3]","""[7 5 3 4]"""
SFJS3,1.0,stnu,10,1,27,2.339449644088745,0.09633970260620117,"[20, 25, 0, 8, 13, 20]","""[5 2 8 5 7 3]"""
SFJS3,1.0,stnu,10,1,26,2.339449644088745,0.05747485160827637,"[20, 24, 0, 8, 14, 20]","""[4 2 8 8 6 4]"""
SFJS4,1.0,stnu,10,0,nan,2.1445841789245605,0.0,{},{}
SFJS5,1.0,stnu,10,1,23,3.5266432762145996,0.05555438995361328,"[0, 6, 10, 18, 0, 6]","""[6 4 8 5 6 4]"""
SFJS5,1.0,stnu,10,1,25,3.5266432762145996,0.05660724639892578,"[0, 9, 12, 17, 0, 5]","""[9 5 5 8 5 7]"""
SFJS6,1.0,stnu,10,1,35,1.8881666660308838,0.08279752731323242,"[0, 6, 13, 16, 19, 27, 0, 7, 12]","""[6 7 7 3 8 8 7 5 4]"""
SFJS6,1.0,stnu,10,1,35,1.8881666660308838,0.08146142959594727,"[0, 6, 9, 12, 18, 27, 0, 3, 8]","""[6 3 4 6 9 8 3 5 4]"""
SFJS7,1.0,stnu,10,1,27,11.240994930267334,0.0853261947631836,"[9, 16, 24, 0, 5, 8, 0, 8, 13]","""[7 8 3 5 3 6 8 5 5]"""
SFJS7,1.0,stnu,10,1,22,11.240994930267334,0.08405733108520508,"[7, 12, 18, 0, 7, 10, 0, 6, 12]","""[5 6 4 7 3 6 6 6 4]"""
SFJS8,1.0,stnu,10,1,25,1.7666661739349365,0.08770227432250977,"[0, 5, 9, 0, 3, 8, 10, 15, 20]","""[5 4 3 3 5 3 5 5 5]"""
SFJS8,1.0,stnu,10,1,32,1.7666661739349365,0.17135190963745117,"[0, 4, 9, 0, 8, 16, 18, 21, 28]","""[4 5 3 8 8 6 3 7 4]"""
SFJS9,1.0,stnu,10,1,41,1.9725029468536377,0.09059286117553711,"[0, 9, 16, 21, 30, 36, 15, 21, 30]","""[9 7 2 9 6 5 6 9 5]"""
SFJS9,1.0,stnu,10,1,31,1.9725029468536377,0.08405208587646484,"[0, 2, 5, 11, 18, 27, 5, 11, 19]","""[2 3 6 7 9 4 6 8 6]"""
