instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_quantile_0.75,60,True,26,0.33777451515197754,0.0007090568542480469,"[0, 0, 0, 0, 10, 16, 10, 21, 24, 17, 10, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 2, 2, 10, 5, 4, 7, 1, 2, 1, 2, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,True,23,0.33777451515197754,0.04989910125732422,"[0, 0, 0, 0, 10, 16, 10, 20, 21, 17, 10, 0, 0, 0, 0, 0, 0, 0, 23]","[0, 2, 2, 10, 5, 4, 7, 1, 2, 1, 2, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,12,2.560560464859009,0.011898040771484375,"[0, 0, 0, 0, 1, 3, 2, 9, 10, 3, 2, 0, 0, 0, 0, 0, 0, 0, 12]","""[0, 2, 2, 1, 2, 4, 1, 1, 2, 1, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,28,0.05737471580505371,0.0007271766662597656,"[0, 0, 0, 0, 7, 13, 8, 20, 25, 13, 7, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 5, 7, 5, 5, 5, 1, 6, 4, 11, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 5, 7, 5, 5, 5, 1, 6, 4, 11, 4, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,25,0.6398437023162842,0.011800289154052734,"[0, 0, 0, 0, 5, 10, 7, 15, 21, 10, 5, 0, 0, 0, 0, 0, 0, 0, 25]","""[0, 5, 7, 5, 5, 5, 1, 6, 4, 2, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,28,0.048337697982788086,0.0008003711700439453,"[0, 0, 0, 0, 7, 13, 8, 20, 25, 13, 7, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 5, 7, 8, 7, 7, 2, 4, 3, 9, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 5, 7, 8, 7, 7, 2, 4, 3, 9, 7, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,29,0.6712267398834229,0.01128840446472168,"[0, 0, 0, 0, 8, 15, 8, 22, 26, 15, 8, 0, 0, 0, 0, 0, 0, 0, 29]","""[0, 5, 7, 8, 7, 7, 2, 4, 3, 2, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.75,60,True,28,0.06123471260070801,0.0007691383361816406,"[0, 0, 0, 0, 7, 13, 8, 20, 25, 13, 7, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 4, 8, 7, 7, 8, 1, 3, 3, 11, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
