instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_robust,600,True,46,0.09653377532958984,0.0002942085266113281,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 44, 46]","""[0, 3, 2, 2, 5, 2, 4, 7, 3, 3, 2, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 3, 2, 2, 5, 2, 4, 7, 3, 3, 2, 0]"
j10,1,stnu,600,True,41,0.6436631679534912,0.010749101638793945,"[0, 0, 10, 3, 12, 8, 13, 19, 36, 30, 39, 41]","""[0, 3, 2, 2, 4, 2, 4, 7, 3, 3, 2, 0]"""
j10,1,proactive_robust,600,True,46,0.09793257713317871,0.0002808570861816406,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 44, 46]","""[0, 1, 1, 2, 5, 3, 2, 5, 4, 2, 2, 0]"""
j10,1,reactive,600,True,43,0.09793257713317871,0.17900776863098145,"[0, 0, 13, 3, 19, 7, 15, 25, 37, 35, 41, 43]","[0, 1, 1, 2, 5, 3, 2, 5, 4, 2, 2, 0]"
j10,1,stnu,600,True,42,0.6066043376922607,0.011319637298583984,"[0, 0, 11, 1, 16, 8, 14, 21, 36, 32, 40, 42]","""[0, 1, 1, 2, 5, 3, 2, 5, 4, 2, 2, 0]"""
j10,1,proactive_robust,600,True,46,0.09440445899963379,0.00028014183044433594,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 44, 46]","""[0, 2, 2, 3, 2, 2, 4, 8, 2, 1, 2, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 2, 2, 3, 2, 2, 4, 8, 2, 1, 2, 0]"
j10,1,stnu,600,True,41,0.6152729988098145,0.010969161987304688,"[0, 0, 10, 2, 17, 8, 13, 19, 37, 30, 39, 41]","""[0, 2, 2, 3, 2, 2, 4, 8, 2, 1, 2, 0]"""
j10,1,proactive_robust,600,True,46,0.0865023136138916,0.0002624988555908203,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 44, 46]","""[0, 2, 1, 4, 2, 3, 3, 3, 3, 2, 1, 0]"""
j10,1,reactive,600,True,43,0.0865023136138916,0.19501328468322754,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 37, 43]","[0, 2, 1, 4, 2, 3, 3, 3, 3, 2, 1, 0]"
j10,1,stnu,600,True,37,0.6087310314178467,0.010982036590576172,"[0, 0, 11, 2, 17, 8, 14, 20, 33, 31, 36, 37]","""[0, 2, 1, 4, 2, 3, 3, 3, 3, 2, 1, 0]"""
j10,1,proactive_robust,600,True,46,0.0986168384552002,0.00028586387634277344,"[0, 0, 13, 3, 15, 7, 15, 25, 40, 34, 44, 46]","""[0, 3, 1, 3, 5, 6, 1, 5, 3, 3, 1, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 3, 1, 3, 5, 6, 1, 5, 3, 3, 1, 0]"
j10,1,stnu,600,True,42,0.5966525077819824,0.010883808135986328,"[0, 0, 14, 3, 18, 8, 17, 23, 38, 34, 41, 42]","""[0, 3, 1, 3, 4, 6, 1, 5, 3, 3, 1, 0]"""
j10,1,proactive_robust,600,True,46,0.09221863746643066,0.0002505779266357422,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 44, 46]","""[0, 3, 2, 4, 4, 6, 2, 6, 1, 1, 1, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 3, 2, 4, 4, 6, 2, 6, 1, 1, 1, 0]"
j10,1,stnu,600,True,41,0.6087138652801514,0.010473966598510742,"[0, 0, 14, 3, 19, 8, 17, 23, 39, 34, 40, 41]","""[0, 3, 2, 4, 4, 6, 2, 6, 1, 1, 1, 0]"""
j10,1,proactive_robust,600,True,46,0.07234621047973633,0.00018167495727539062,"[0, 0, 13, 3, 19, 7, 15, 25, 40, 35, 44, 46]","""[0, 2, 1, 4, 2, 5, 1, 8, 3, 1, 2, 0]"""
