instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j1038_8.mm,2,proactive_robust,600,True,57,0.14983916282653809,0.00023627281188964844,"[0, 0, 4, 7, 21, 13, 21, 33, 48, 43, 54, 57]","""[0, 1, 1, 3, 4, 6, 2, 8, 5, 2, 3, 0]"""
j1038_8.mm,2,reactive,600,True,56,0.14983916282653809,0.13707804679870605,"[0, 0, 4, 7, 21, 13, 21, 33, 48, 43, 53, 56]","[0, 1, 1, 3, 4, 6, 2, 8, 5, 2, 3, 0]"
j1038_8.mm,2,stnu,600,True,47,1.0510337352752686,0.011266231536865234,"[0, 1, 0, 2, 16, 10, 19, 21, 39, 32, 44, 47]","""[0, 1, 1, 3, 4, 6, 2, 8, 5, 2, 3, 0]"""
j1038_8.mm,2,proactive_robust,600,True,57,0.162797212600708,0.0002834796905517578,"[0, 0, 18, 4, 18, 10, 21, 33, 48, 43, 54, 57]","""[0, 2, 1, 5, 7, 3, 2, 2, 5, 3, 2, 0]"""
j1038_8.mm,2,reactive,600,True,56,0.162797212600708,0.20513296127319336,"[0, 0, 18, 4, 18, 10, 21, 33, 48, 43, 54, 56]","[0, 2, 1, 5, 7, 3, 2, 2, 5, 3, 2, 0]"
j1038_8.mm,2,stnu,600,True,44,0.6862602233886719,0.011152982711791992,"[0, 0, 12, 2, 14, 9, 15, 23, 37, 34, 42, 44]","""[0, 2, 1, 5, 7, 3, 2, 2, 5, 3, 2, 0]"""
j1038_8.mm,2,proactive_robust,600,True,57,0.16698241233825684,0.0003066062927246094,"[0, 3, 0, 7, 21, 13, 21, 33, 48, 43, 54, 57]","""[0, 3, 1, 3, 7, 7, 2, 9, 1, 4, 2, 0]"""
j1038_8.mm,2,reactive,600,False,inf,inf,inf,null,"[0, 3, 1, 3, 7, 7, 2, 9, 1, 4, 2, 0]"
j1038_8.mm,2,stnu,600,True,49,0.6976091861724854,0.01102137565612793,"[0, 0, 16, 3, 18, 9, 19, 27, 46, 38, 47, 49]","""[0, 3, 1, 3, 7, 7, 2, 9, 1, 4, 2, 0]"""
j1038_8.mm,2,proactive_robust,600,True,57,0.14380860328674316,0.0002608299255371094,"[0, 0, 18, 4, 18, 10, 21, 33, 48, 43, 54, 57]","""[0, 4, 2, 5, 7, 7, 6, 4, 1, 1, 1, 0]"""
