instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
MFJS1,1.0,proactive_quantile_0.9,10000,True,477.0,0.6060090065002441,0.6007983684539795,"[0, 154, 292, 101, 326, 398, 75, 142, 254, 0, 71, 254, 154, 308, 401]","""[145 122 150 147 128 149 158 208 137  96  63 180  97  83  69 176  94 199\n  94 140  85  59 182 154 132 114 134 137  85  70  52 108  93]"""
MFJS1,1.0,proactive_quantile_0.9,10000,True,486.0,0.6060090065002441,0.2039351463317871,"[0, 154, 292, 101, 326, 398, 75, 142, 254, 0, 71, 254, 154, 308, 401]","""[142 131 140 136 140 153 168 211 161  93  70 190 104  91  55 177 103 188\n 100 144  88  63 183 155 146 113 142 136  84  62  40  99  80]"""
MFJS1,1.0,proactive_quantile_0.9,10000,True,472.0,0.6060090065002441,0.19246435165405273,"[0, 154, 292, 101, 326, 398, 75, 142, 254, 0, 71, 254, 154, 308, 401]","""[137 112 139 128 123 152 156 202 142  89  59 164 104  82  57 190 102 194\n 108 160  85  57 183 150 128 131 133 123  82  61  43 106  79]"""
MFJS1,1.0,proactive_quantile_0.9,10000,True,486.0,0.6060090065002441,0.25411081314086914,"[0, 154, 292, 101, 326, 398, 75, 142, 254, 0, 71, 254, 154, 308, 401]","""[156 117 141 134 140 146 152 223 147  82  65 183 103  96  67 186 112 179\n 105 144  93  70 183 143 130 124 146 130  76  58  44 109  82]"""
MFJS1,1.0,proactive_quantile_0.9,10000,True,483.0,0.6060090065002441,0.23443126678466797,"[0, 154, 292, 101, 326, 398, 75, 142, 254, 0, 71, 254, 154, 308, 401]","""[151 118 141 145 119 145 168 213 141  80  59 168  89  88  61 188  96 181\n  96 148  80  71 180 142 135 129 139 124  80  59  41 120  89]"""
MFJS1,1.0,reactive_quantile_0.9,10000,True,515,0.5052399635314941,4.542136907577515,"[106, 240, 360, 0, 143, 262, 0, 161, 360, 0, 80, 140, 240, 335, 419]","""[134 120 149 143 119 151 161 199 155  80  60 179  95  84  66 184  95 198\n  94 160  85  59 160 141 142 127 136 120  90  58  43 110  78]"""
MFJS1,1.0,reactive_quantile_0.9,10000,True,515,0.5052399635314941,4.639385938644409,"[5, 151, 272, 93, 221, 345, 0, 151, 378, 0, 93, 155, 272, 359, 440]","""[146 121 143 128 124 148 151 227 137  93  62 190  87  81  69 187 104 194\n 109 143  79  69 186 134 146 119 137 121  91  56  48 118  75]"""
MFJS1,1.0,reactive_quantile_0.9,10000,True,523,0.5052399635314941,13.31512451171875,"[93, 244, 370, 0, 142, 272, 0, 152, 370, 0, 93, 167, 243, 332, 427]","""[151 126 153 142 130 155 152 218 144  93  74 178  89  95  63 187 110 191\n  96 155  86  67 184 154 127 132 144 116  82  71  45 118  90]"""
MFJS1,1.0,reactive_quantile_0.9,10000,True,514,0.5052399635314941,4.316679954528809,"[10, 153, 283, 80, 227, 358, 0, 153, 374, 0, 80, 138, 263, 358, 442]","""[143 130 153 147 131 149 153 221 140  80  58 174  95  84  63 186 103 186\n 106 150  90  72 179 137 129 126 151 126  94  64  53 114  93]"""
MFJS1,1.0,reactive_quantile_0.9,10000,True,541,0.5052399635314941,4.575976848602295,"[0, 137, 271, 87, 215, 350, 0, 171, 388, 0, 87, 154, 294, 388, 468]","""[137 134 152 128 135 145 171 217 153  87  67 180  94  80  66 170  97 189\n  98 142  84  61 184 138 129 130 141 125  84  58  48 120  84]"""
MFJS1,1.0,stnu,10000,False,nan,0.36543989181518555,0.0,{},{}
