instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j20,1,proactive_quantile_0.9,600,False,inf,0.09155058860778809,inf,"[0, 0, 0, 0, 2, 3, 2, 4, 2, 8, 5, 5, 11, 11, 1, 4, 23, 12, 25, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 138]","""[0, 2, 3, 2, 2, 2, 1, 2, 3, 5, 4, 7, 12, 1, 2, 1, 3, 3, 2, 1, 1, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
j20,1,reactive,600,False,inf,inf,inf,null,"[0, 2, 3, 2, 2, 2, 1, 2, 3, 5, 4, 7, 12, 1, 2, 1, 3, 3, 2, 1, 1, 40, 91, 103, 139, 83, 42, 46, 24, 0]"
j20,1,stnu,600,True,36,0.5115423202514648,0.02094411849975586,"[0, 3, 0, 0, 3, 5, 3, 8, 3, 10, 7, 10, 14, 14, 2, 8, 20, 20, 32, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 36]","""[0, 4, 3, 2, 2, 3, 3, 2, 3, 10, 7, 3, 3, 1, 2, 2, 12, 2, 4, 6, 2, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
j20,1,proactive_quantile_0.9,600,False,inf,0.10172724723815918,inf,"[0, 0, 0, 0, 2, 3, 2, 4, 2, 8, 5, 5, 11, 11, 1, 4, 23, 12, 25, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 138]","""[0, 3, 1, 2, 2, 2, 2, 2, 2, 3, 1, 4, 6, 2, 2, 1, 1, 3, 3, 1, 2, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
j20,1,reactive,600,False,inf,inf,inf,null,"[0, 3, 1, 2, 2, 2, 2, 2, 2, 3, 1, 4, 6, 2, 2, 1, 1, 3, 3, 1, 2, 40, 91, 103, 139, 83, 42, 46, 24, 0]"
j20,1,stnu,600,True,33,0.9255251884460449,0.03390932083129883,"[0, 0, 0, 0, 1, 5, 1, 7, 1, 9, 5, 12, 21, 21, 1, 12, 27, 23, 28, 28, 26, 0, 0, 0, 0, 0, 0, 0, 0, 33]","""[0, 5, 1, 1, 4, 2, 4, 2, 11, 3, 2, 9, 6, 2, 2, 3, 1, 3, 5, 1, 2, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
j20,1,proactive_quantile_0.9,600,False,inf,0.08749818801879883,inf,"[0, 2, 0, 0, 2, 3, 2, 6, 2, 7, 7, 7, 14, 14, 2, 7, 19, 16, 31, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 138]","""[0, 2, 1, 3, 2, 4, 4, 1, 4, 6, 5, 5, 2, 1, 3, 6, 9, 6, 1, 3, 2, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
j20,1,reactive,600,False,inf,inf,inf,null,"[0, 2, 1, 3, 2, 4, 4, 1, 4, 6, 5, 5, 2, 1, 3, 6, 9, 6, 1, 3, 2, 40, 91, 103, 139, 83, 42, 46, 24, 0]"
j20,1,stnu,600,True,29,0.6058850288391113,0.021947383880615234,"[0, 0, 0, 0, 2, 4, 3, 6, 1, 9, 7, 7, 14, 14, 1, 6, 25, 16, 26, 19, 21, 0, 0, 0, 0, 0, 0, 0, 0, 29]","""[0, 3, 1, 1, 2, 2, 3, 1, 1, 4, 2, 7, 11, 2, 1, 1, 1, 3, 3, 2, 1, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
j20,1,proactive_quantile_0.9,600,True,34,0.09545731544494629,0.0,"[0, 2, 0, 0, 2, 3, 2, 6, 2, 7, 7, 7, 14, 14, 2, 7, 19, 16, 31, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 138]","""[0, 2, 2, 1, 1, 1, 6, 1, 1, 5, 4, 6, 2, 1, 4, 6, 8, 4, 1, 4, 1, 40, 91, 103, 139, 83, 42, 46, 24, 0]"""
