instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_quantile_0.9,60,True,31,0.35239577293395996,0.0007202625274658203,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 4, 6, 4, 5, 8, 1, 4, 3, 3, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,True,31,0.35239577293395996,0.1129298210144043,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 31]","[0, 4, 6, 4, 5, 8, 1, 4, 3, 3, 6, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,24,0.977482795715332,0.011992454528808594,"[0, 0, 0, 0, 4, 9, 6, 17, 21, 10, 4, 0, 0, 0, 0, 0, 0, 0, 24]","""[0, 4, 6, 4, 5, 8, 1, 4, 3, 3, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.9,60,True,31,0.05353045463562012,0.0007379055023193359,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 3, 8, 4, 7, 5, 2, 3, 2, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,True,30,0.05353045463562012,0.12669730186462402,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 30]","[0, 3, 8, 4, 7, 5, 2, 3, 2, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,21,0.7965607643127441,0.01184391975402832,"[0, 0, 0, 0, 4, 11, 8, 16, 19, 12, 4, 0, 0, 0, 0, 0, 0, 0, 21]","""[0, 3, 8, 4, 7, 5, 2, 3, 2, 2, 8, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.9,60,True,31,0.055115699768066406,0.0007336139678955078,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 2, 10, 9, 7, 8, 2, 3, 3, 2, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,60,False,inf,inf,inf,null,"[0, 2, 10, 9, 7, 8, 2, 3, 3, 2, 4, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,60,True,30,0.8382534980773926,0.011194944381713867,"[0, 0, 0, 0, 9, 16, 10, 24, 27, 16, 9, 0, 0, 0, 0, 0, 0, 0, 30]","""[0, 2, 10, 9, 7, 8, 2, 3, 3, 2, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.9,60,True,31,0.1381990909576416,0.0007405281066894531,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 3, 10, 6, 7, 9, 2, 3, 3, 3, 5, 46, 15, 23, 34, 69, 49, 65, 0]"""
