instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,2,proactive_quantile_0.75,60,True,16,0.3967399597167969,0.0006794929504394531,"[0, 0, 0, 0, 2, 4, 4, 10, 14, 6, 2, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 2, 3, 1, 1, 7, 3, 1, 1, 1, 9, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,False,inf,inf,inf,null,"[0, 2, 3, 1, 1, 7, 3, 1, 1, 1, 9, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,2,stnu,60,True,30,2.241222381591797,0.012140989303588867,"[0, 0, 0, 0, 7, 15, 12, 20, 25, 16, 7, 0, 0, 0, 0, 0, 0, 0, 30]","""[0, 6, 12, 7, 6, 5, 3, 5, 5, 2, 9, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,proactive_quantile_0.75,60,True,35,0.04701590538024902,0.0006992816925048828,"[0, 0, 0, 0, 9, 16, 10, 25, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 8, 7, 1, 3, 1, 1, 1, 1, 1, 2, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,True,32,0.04701590538024902,0.14168357849121094,"[0, 0, 0, 0, 9, 16, 10, 25, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 32]","[0, 8, 7, 1, 3, 1, 1, 1, 1, 1, 2, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,2,stnu,60,True,14,0.6694173812866211,0.011966943740844727,"[0, 0, 0, 0, 8, 11, 8, 12, 13, 11, 1, 0, 0, 0, 0, 0, 0, 0, 14]","""[0, 8, 7, 1, 3, 1, 1, 1, 1, 1, 2, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,proactive_quantile_0.75,60,True,35,0.0395660400390625,0.0007338523864746094,"[0, 0, 0, 0, 9, 16, 10, 25, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 6, 8, 12, 10, 4, 3, 4, 2, 1, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,False,inf,inf,inf,null,"[0, 6, 8, 12, 10, 4, 3, 4, 2, 1, 6, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,2,stnu,60,True,32,0.642441987991333,0.011290311813354492,"[0, 0, 0, 0, 12, 22, 12, 26, 30, 22, 12, 0, 0, 0, 0, 0, 0, 0, 32]","""[0, 6, 8, 12, 10, 4, 3, 4, 2, 1, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,proactive_quantile_0.75,60,True,35,0.04895305633544922,0.0007238388061523438,"[0, 0, 0, 0, 9, 16, 10, 25, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 3, 13, 5, 6, 1, 3, 8, 3, 1, 5, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,False,inf,inf,inf,null,"[0, 3, 13, 5, 6, 1, 3, 8, 3, 1, 5, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,2,stnu,60,True,28,0.7820971012115479,0.011275768280029297,"[0, 0, 0, 0, 5, 16, 13, 17, 25, 16, 5, 0, 0, 0, 0, 0, 0, 0, 28]","""[0, 3, 13, 5, 6, 1, 3, 8, 3, 1, 5, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,proactive_quantile_0.75,60,True,35,0.054047346115112305,0.0006990432739257812,"[0, 0, 0, 0, 9, 16, 10, 25, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 1, 3, 10, 1, 1, 3, 2, 4, 2, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,False,inf,inf,inf,null,"[0, 1, 3, 10, 1, 1, 3, 2, 4, 2, 6, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,2,stnu,60,True,24,0.7640800476074219,0.011374711990356445,"[0, 0, 0, 0, 10, 13, 10, 18, 20, 16, 10, 0, 0, 0, 0, 0, 0, 0, 24]","""[0, 1, 3, 10, 1, 1, 3, 2, 4, 2, 6, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,proactive_quantile_0.75,60,True,18,0.07210612297058105,0.0007045269012451172,"[0, 0, 0, 0, 2, 4, 4, 10, 16, 6, 4, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 2, 2, 1, 1, 9, 2, 8, 3, 3, 2, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,False,inf,inf,inf,null,"[0, 2, 2, 1, 1, 9, 2, 8, 3, 3, 2, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,2,stnu,60,True,33,0.5752568244934082,0.011385917663574219,"[0, 0, 0, 0, 11, 18, 11, 23, 31, 20, 11, 0, 0, 0, 0, 0, 0, 0, 33]","""[0, 4, 6, 11, 7, 2, 3, 8, 2, 3, 9, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,proactive_quantile_0.75,60,True,35,0.05147600173950195,0.0007429122924804688,"[0, 0, 0, 0, 9, 16, 10, 25, 31, 16, 9, 0, 0, 0, 0, 0, 0, 0, 68]","""[0, 4, 8, 12, 4, 5, 2, 3, 5, 2, 9, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,2,reactive,60,False,inf,inf,inf,null,"[0, 4, 8, 12, 4, 5, 2, 3, 5, 2, 9, 46, 15, 23, 34, 69, 49, 65, 0]"
