instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_quantile_0.9,600,True,32,0.40133047103881836,0.0007503032684326172,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 5, 6, 5, 5, 7, 2, 3, 3, 2, 7, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,600,True,31,0.40133047103881836,0.0675516128540039,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 31]","[0, 5, 6, 5, 5, 7, 2, 3, 3, 2, 7, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,600,True,15,3.224283218383789,0.011891603469848633,"[0, 0, 0, 0, 2, 3, 2, 10, 13, 4, 3, 0, 0, 0, 0, 0, 0, 0, 15]","""[0, 2, 2, 2, 1, 7, 2, 3, 2, 1, 3, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.9,600,True,32,0.07439970970153809,0.0007777214050292969,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 3, 5, 5, 5, 8, 1, 4, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,600,True,28,0.07439970970153809,0.0933685302734375,"[0, 0, 0, 0, 8, 15, 9, 23, 27, 15, 8, 0, 0, 0, 0, 0, 0, 0, 28]","[0, 3, 5, 5, 5, 8, 1, 4, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,600,True,23,0.7129702568054199,0.01202535629272461,"[0, 0, 0, 0, 5, 10, 5, 18, 22, 10, 5, 0, 0, 0, 0, 0, 0, 0, 23]","""[0, 3, 5, 5, 5, 8, 1, 4, 1, 1, 4, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.9,600,True,32,0.05654764175415039,0.0008170604705810547,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 3, 8, 6, 4, 7, 2, 4, 1, 3, 5, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,600,True,28,0.05654764175415039,0.08083343505859375,"[0, 0, 0, 0, 8, 15, 9, 23, 27, 15, 8, 0, 0, 0, 0, 0, 0, 0, 28]","[0, 3, 8, 6, 4, 7, 2, 4, 1, 3, 5, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,600,True,22,0.7187652587890625,0.011312723159790039,"[0, 0, 0, 0, 6, 10, 8, 17, 21, 11, 6, 0, 0, 0, 0, 0, 0, 0, 22]","""[0, 3, 8, 6, 4, 7, 2, 4, 1, 3, 5, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,proactive_quantile_0.9,600,True,32,0.04517650604248047,0.0007641315460205078,"[0, 0, 0, 0, 8, 15, 9, 23, 28, 15, 8, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 4, 6, 6, 5, 5, 2, 3, 3, 1, 3, 46, 15, 23, 34, 69, 49, 65, 0]"""
j10,1,reactive,600,True,29,0.04517650604248047,0.20641756057739258,"[0, 0, 0, 0, 8, 15, 9, 23, 26, 15, 8, 0, 0, 0, 0, 0, 0, 0, 29]","[0, 4, 6, 6, 5, 5, 2, 3, 3, 1, 3, 46, 15, 23, 34, 69, 49, 65, 0]"
j10,1,stnu,600,True,22,0.6999170780181885,0.011262655258178711,"[0, 0, 0, 0, 6, 11, 6, 16, 19, 11, 6, 0, 0, 0, 0, 0, 0, 0, 22]","""[0, 4, 6, 6, 5, 5, 2, 3, 3, 1, 3, 46, 15, 23, 34, 69, 49, 65, 0]"""
