method,instance,noise,avg_makespan,var_makespan,avg_online_time,var_online_time,avg_offline_time,var_offline_time
proactive_quantile_0.75,j10,2,27.129166666666666,54.72383193863318,0.0005917956431706214,8.166839307001035e-08,0.06811116437117254,0.0015617819334803069
proactive_quantile_0.75,j20,2,37.37096774193548,120.60923157618674,0.001553268201889483,6.267101083862033e-07,0.11112898588180539,0.002474218424637336
reactive,j10,2,26.794520547945204,53.332191780821915,0.14904802139491247,0.0019503672045659767,0.06733214038692104,0.0011297932872734423
reactive,j20,2,49.0,208.4,0.5617902676264445,0.0444417070506783,0.08582957585652666,0.0006213810867772419
stnu,j10,2,25.900343642611684,58.000379191847365,0.008458294000002888,1.0425088631994377e-05,0.6867129368470707,0.04417206847317305
stnu,j20,2,36.88695652173913,109.78629200683501,0.02854521170906394,9.440188088422355e-05,0.8184943655262823,0.038264443519587736
